program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
MSHA,Organic Search,.translate.goog/human-rights-violation-definition/,5,3,6,3,0,0,0,0
MTS,Organic Search,/faculty/patty-jimenez/,5,4,7,4,0,0,0,0
MSITL,Direct,/sre-vs-devops/,5,0,5,0,0,0,0,0
MED,Referral,/rethinking-education-assessment-types/,5,0,5,-4,0,0,0,0
CyberOps,Organic Search,/cyber-threat-intelligence-analyst/,5,,14,,0,,0,
MSHA,Referral,/logical-framework-approach/,5,3,3,1,0,0,0,0
(default) (not set),Organic Search,/masters-degree-innovation/,5,3,6,4,0,0,0,0
CyberEng,Organic Search,/summer-cyber-security-program/,5,-1,8,-3,0,0,0,0
MED,Organic Search,/alternative-teacher-certification-guide/,5,1,5,1,0,0,0,0
MSITL,Organic Search,/it-leadership-skills/,5,-8,5,-4,0,0,0,0
MSLDT,Direct,/instructional-design-interview-questions/,5,-19,5,-25,0,0,0,0
EML,Organic Search,/advisory-board/jimmy-anklesaria/,5,-3,5,-4,0,0,0,0
MSNNL,Email,/masters-nursing-leadership/lp/dyna/,5,,12,,0,,0,
MSAAI,Organic Search,/artificial-intelligence-engineer-career/,5,3,5,2,0,0,0,0
MSAAI,Direct,/top-artificial-intelligence-companies-startups/,5,-1,5,-1,0,0,0,0
CyberOps,Direct,/employer-partnership/guidepoint-security-llc/,5,,12,,0,,0,
MSHA,Direct,/masters-humanitarian-action/app-waiver/,5,-3,5,-3,2,0,0.4,0.15
Informatics,Organic Social,/masters-health-informatics/,5,3,4,2,0,0,0,0
LEPSL,Direct,/why-military-vets-should-consider-career-in-criminal-justice/,5,-5,6,-4,0,0,0,0
(default) (not set),Email,/,5,0,7,3,0,0,0,0
MESH,Direct,/top-degrees-for-social-justice-careers/,5,-7,5,-7,0,0,0,0
MSNP,Direct,/masters-nonprofit-leadership-management/lp/thank-you/,5,-1,10,4,5,-1,1,0
MSHA,Organic Search,/new-online-masters-degree-program-in-humanitarian-action/,5,,9,,0,,0,
MSAAI,Direct,/masters-cyber-security-engineering/,5,0,21,9,3,3,0.6,0.6
EML,Direct,/engineering-scholarships/,5,2,5,2,0,0,0,0
CyberOps,Organic Search,/cyber-security-salaries-make-case-for-masters/,5,4,5,3,0,0,0,0
Data Science,Paid Search,/resources/msads-request-program-brochure/,5,-2,10,3,0,0,0,0
MESH,Organic Search,.translate.goog/ngo-careers/,5,1,6,2,0,0,0,0
MSLDT,Paid Search,/masters-learning-design-technology/classes/,5,-3,6,2,0,0,0,0
MED,Direct,.translate.goog/what-is-educational-technology-definition-examples-impact/,5,,7,,0,,0,
MSAAI,Unknown - perplexity / (not set),/artificial-intelligence-jobs/,5,,9,,0,,0,
MED,Direct,/resources/complete-guide-to-teacher-centered-vs-student-centered-learning/,5,-6,10,-1,1,1,0.2,0.2
(default) (not set),Direct,/effective-leadership-skills/,5,-7,5,-7,0,0,0,0
MSNNL,Organic Search,/masters-nursing-leadership/nursing-educator-track/,5,3,15,-2,0,-1,0,-0.5
MSHA,Organic Search,.translate.goog/logical-framework-approach/,5,2,5,2,0,0,0,0
MESH,Direct,/climate-change-analyst-career/,5,-4,7,-4,0,0,0,0
MTS,Email,/resources/franciscan-footsteps-newsletter/,5,,6,,1,,0.2,
Informatics,Direct,/forms/,5,0,16,1,3,-1,0.6,-0.2
LEPSL,Referral,/women-in-law-enforcement/,5,-1,7,-2,0,0,0,0
LEPSL,Paid Social,/masters-law-enforcement-leadership/,5,4,5,4,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/lp/thank-you/,5,4,25,24,3,2,0.6,-0.4
MED,Organic Search,/best-podcasts-for-teachers/,5,-2,6,-2,0,0,0,0
LEPSL,Organic Search,/how-become-federal-correctional-officer/,5,1,5,-3,0,0,0,0
MESH,Referral,/environmental-scientist-career/,5,,3,,0,,0,
MED,Organic Search,/early-childhood-education-vs-elementary-education-masters/,5,1,5,0,0,0,0,0
MTS,Organic Search,.translate.goog/what-is-lay-ministry/,5,2,5,2,0,0,0,0
MSAAI,Unknown - perplexity / (not set),/ai-blogs/,5,,5,,0,,0,
MED,Paid Search,/masters-education/specializations/school-leadership/,5,,4,,0,,0,
MSHA,Paid Social,/masters-humanitarian-action/lp/thank-you/,5,2,6,3,5,2,1,0
MSNNL,Organic Search,/advisory-board/ryan/,4,-2,4,-4,0,0,0,0
LEPSL,Direct,/how-to-become-a-police-lieutenant/,4,-2,5,-1,0,0,0,0
CyberEng,Organic Search,/faculty/nikolas-behar/,4,3,3,2,0,0,0,0
LEPSL,Organic Search,/police-captain-promotion-guide/,4,-12,6,-7,0,0,0,0
(default) (not set),Organic Search,/faq/,4,-2,4,-5,0,0,0,0
CyberEng,Direct,/cryptanalyst-career-guide/,4,-1,5,-3,0,0,0,0
MTS,Direct,/faculty/keith-warner/,4,,9,,0,,0,
MSHA,Direct,/masters-humanitarian-action/lp/thank-you/,4,3,3,2,3,2,0.75,-0.25
MTS,Referral,/what-is-liturgy/,4,3,5,4,0,0,0,0
MSHA,Referral,/theory-of-change/,4,,4,,0,,0,
(default) (not set),Organic Search,/engineering/,4,1,5,3,0,0,0,0
(default) (not set),Organic Search,/about/,4,-4,3,-4,0,0,0,0
MESH,Referral,/climate-change-careers/,4,,3,,0,,0,
MED,Direct,/are-charter-schools-better-in-creating-education-equity/,4,,4,,0,,0,
LEPSL,Paid Social,/masters-law-enforcement-leadership/classes/,4,2,4,2,0,0,0,0
CyberOps,Direct,/bringing-gamification-to-cyber-security-training/,4,2,3,2,0,0,0,0
(default) (not set),Organic Search,/humanitarian-nonprofit/,4,3,4,3,0,0,0,0
MSNNL,Referral,/classes/advanced-pathophysiology/,4,,4,,0,,0,
MTS,Organic Search,/theology-of-retirement/,4,0,20,13,1,1,0.25,0.25
LEPSL,Organic Search,/law-enforcement-training-tips-to-tackle-multitasking-risks/,4,-2,4,-3,0,0,0,0
CyberOps,Organic Search,/healthcare-cyber-security/,4,3,3,2,0,0,0,0
(default) (not set),Organic Search,/tuition-financial-aid/additional-funding-options/,4,0,2,-2,0,0,0,0
MTS,Organic Search,/faculty/keith-warner/,4,-3,7,0,0,0,0,0
EML,Organic Search,/resources/engineering-leadership-skills-webinar/,4,,11,,0,,0,
CyberEng,Direct,/,4,0,12,3,0,0,0,0
MESH,Direct,/social-justice-careers/,4,1,4,0,0,0,0,0
MSNP,Referral,/ngo-vs-nonprofit/,4,1,4,2,0,0,0,0
MSAAI,Unknown - chatgpt.com / (not set),/machine-learning-podcast/,4,,4,,0,,0,
Data Science,Organic Search,/how-to-become-database-developer/,4,1,3,0,0,0,0,0
CyberEng,Paid Search,/masters-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,4,-1,4,-1,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/ambassadors/,4,3,6,5,0,0,0,0
(default) (not set),Paid Search,/technology/,4,-4,3,-5,0,0,0,0
MSNNL,Direct,/masters-in-nursing-worth-it/,4,3,4,3,0,0,0,0
MSNNL,Paid Search,/bachelors-nursing/bachelors-nursing-lp-ppc/,4,,20,,0,,0,
EML,Direct,/masters-engineering-management-leadership/curriculum/,4,-18,4,-22,0,0,0,0
(default) (not set),Referral,/employer-partnership/,4,,6,,0,,0,
(default) (not set),Organic Search,/employer-partnership/axos/,4,,7,,2,,0.5,
MSNNL,Direct,/how-to-become-a-cno/,4,0,8,4,0,0,0,0
MTS,Organic Search,/masters-theological-studies/lp/ppc/,4,1,5,2,0,0,0,0
LEPSL,Email,/best-police-leadership-books/,4,-6,3,-6,0,0,0,0
(default) (not set),Organic Search,/effective-leadership-skills/,4,-1,4,-2,0,0,0,0
MSNP,Direct,/masters-engineering-sustainability-health/,4,2,12,-10,0,-1,0,-0.5
LEPSL,Referral,/police-officer-wellness-programs/,4,2,3,1,0,0,0,0
(default) (not set),Direct,/employer-partnership/xsite/,4,-9,6,-6,0,0,0,0
MSHA,Direct,/humanitarian-aid-certificate-courses/,4,0,4,1,0,0,0,0
EML,Direct,/faculty/mandeep-kaur/,4,-10,4,-10,0,0,0,0
MTS,Direct,/how-to-become-a-catholic-school-teacher/,4,-4,4,-4,0,0,0,0
MSNP,Email,/masters-nonprofit-leadership-management/,4,2,9,6,1,1,0.25,0.25
MESH,Direct,/masters-engineering-sustainability-health/mesh-combined-degree/,4,-4,3,-7,0,0,0,0
(default) (not set),Direct,/disruptive-innovation-examples/,4,-1,6,3,0,0,0,0
MSNNL,Organic Search,/nurse-leader-vs-nurse-manager/,4,1,20,13,0,0,0,0
MSAAI,Organic Search,/faculty/anna-marbut/,4,3,3,2,0,0,0,0
MSLDT,Direct,/learning-design-technology-careers/,4,3,4,3,0,0,0,0
Informatics,Direct,/masters-health-informatics/lp/study-health-informatics/,4,-3,7,-4,0,0,0,0
MSLDT,Unknown - chatgpt.com / (not set),/addie-model-instructional-design/,4,,4,,0,,0,
MSAAI,Unknown - Data Not Available / Data Not Available,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,4,0,7,1,1,1,0.25,0.25
MTS,Organic Search,/masters-theological-studies/careers/,4,1,4,-1,0,0,0,0
(default) (not set),Unknown - chatgpt.com / (not set),/admissions/,4,,5,,0,,0,
MESH,Organic Search,/faculty/andrea-haverkamp/,4,-2,3,-4,0,0,0,0
MSITL,Referral,/information-technology-trends/,4,-2,4,-1,0,0,0,0
MSAAI,Paid Search,/resources/free-ms-aai-program-brochure/,4,-1,2,-4,1,0,0.25,0.05
(default) (not set),Paid Search,/computer-science/,4,-5,3,-6,0,0,0,0
(default) (not set),Paid Search,/engineering/,4,,5,,0,,0,
MSLDT,Organic Search,/education-inequity-and-homework/,4,3,22,19,0,0,0,0
Data Science,Paid Search,/masters-applied-data-science/,4,-8,5,-14,0,-2,0,-0.166666667
Informatics,Direct,/what-is-health-informatics/,4,-16,6,-12,0,0,0,0
MESH,Organic Search,/resources/mesh-information-session-webinar/,4,3,3,2,0,0,0,0
CyberOps,Organic Search,/cisa-certification/,4,-13,4,-13,0,0,0,0
MSITL,Direct,/information-technology-management/,4,-3,7,2,0,0,0,0
MESH,Direct,/environmental-policy-analyst-career/,4,-1,4,-1,0,0,0,0
LEPSL,Organic Search,/ambassador/luis-lealcontreras/,4,1,4,1,0,0,0,0
Informatics,Paid Search,/what-skills-do-you-need-to-work-in-health-care-informatics/,4,2,4,3,0,0,0,0
MSHA,Unknown - ihsa / social,/masters-humanitarian-action/classes/,4,,3,,0,,0,
MED,Organic Search,/faculty/amanda-roth/,4,3,4,2,0,0,0,0
(default) (not set),Organic Search,/student-support/graduate-admissions/,4,-1,5,-2,0,0,0,0
MSNP,Paid Social,/masters-nonprofit-leadership-management/lp/thank-you/,4,1,4,1,2,-1,0.5,-0.5
EML,Organic Search,/engineering-management-vs-technical-track/,4,-7,4,-9,0,0,0,0
Informatics,Direct,/what-is-medical-informatics/,4,2,4,1,0,0,0,0
LEPSL,Paid Search,/,4,-8,12,-50,0,0,0,0
MED,Referral,/what-is-educational-technology-definition-examples-impact/,4,-1,8,3,0,0,0,0
MSAAI,Direct,/resources/free-ms-aai-program-brochure-thank-you/,4,-3,4,-6,1,-7,0.25,-0.892857143
Data Science,Direct,/data-science-vs-statistics/,4,2,3,1,0,0,0,0
MSITL,Direct,/enterprise-it-management-guide/,4,2,4,2,0,0,0,0
Data Science,Direct,/masters-applied-data-science/msads-combined-degree/,4,1,4,1,0,0,0,0
MED,Organic Search,/faculty/rebekka-jez/,4,2,4,3,0,0,0,0
MSNNL,Organic Search,/online-ms-nursing-nl/,4,2,25,23,0,0,0,0
LEPSL,Paid Search,/masters-law-enforcement-leadership/classes/,4,-3,4,-7,0,0,0,0
MSAAI,Direct,/masters-applied-artificial-intelligence/careers/,4,-4,4,-6,1,1,0.25,0.25
Informatics,Paid Social,/masters-health-informatics/health-informatics-track/,4,2,4,2,0,0,0,0
MED,Organic Search,/resources/a-career-advancement-guide-for-educators-ebook/,4,-3,4,-2,0,0,0,0
Informatics,Paid Search,/education/,4,0,4,0,0,0,0,0
CyberOps,Direct,/,4,-3,17,0,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/let-us-pay-for-your-msesh-program-application-fee/,4,1,9,2,2,1,0.5,0.166666667
(default) (not set),Direct,/faq/,4,0,4,1,0,0,0,0
CyberOps,Direct,/cyber-security-specialist-career-guide/,4,-6,5,-5,0,0,0,0
Informatics,Direct,/mha-vs-mph-vs-ms-health-informatics/,4,0,5,1,0,0,0,0
EML,Organic Search,.translate.goog/senior-engineer-vs-tech-lead-vs-lead-engineer/,4,0,4,0,0,0,0,0
MSNP,Direct,/forms/,4,-5,18,-11,3,-6,0.75,-0.25
MSLDT,Organic Search,/instructional-designer-resume-guide/,4,,3,,0,,0,
EML,Referral,/future-engineering-trends/,4,-1,5,-7,0,0,0,0
MED,Direct,/masters-education/apply/,4,-28,6,-27,0,0,0,0
Informatics,Direct,/faculty/alfred-livingstone/,4,,4,,0,,0,
MSLDT,Paid Search,/,4,-3,14,-42,0,-1,0,-0.142857143
MSNNL,Organic Search,/masters-nursing-leadership/classes/,4,,2,,0,,0,
(default) (not set),Organic Search,/employer-partnership/guidepoint-security-llc/,4,,3,,0,,0,
LEPSL,Direct,/promoting-women-in-law-enforcement-leadership/,4,-1,4,-5,0,0,0,0
MSNNL,Organic Search,.translate.goog/what-is-a-nurse-administrator/,4,3,4,3,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/sherman-block-sli/,4,3,5,4,0,0,0,0
MSNNL,Unknown - tableposter / offline,/masters-nursing-leadership/lp/dyna/,4,3,4,3,0,0,0,0
Data Science,Direct,/business-analyst-vs-data-analyst-vs-data-scientist/,4,-1,4,-1,0,0,0,0
MSLDT,Paid Search,/instructional-design-careers/,4,3,3,2,0,0,0,0
Informatics,Unknown - Data Not Available / Data Not Available,/masters-health-informatics/lp/study-healthcare-analytics/,4,-2,5,-7,0,0,0,0
CyberEng,Referral,/masters-cyber-security-engineering/classes/,4,,4,,0,,0,
MTS,Direct,/masters-theological-studies/lp/ppc/thank-you/,4,3,4,3,4,3,1,0
Informatics,Direct,/5-exciting-health-care-informatics-projects/,4,0,6,1,0,0,0,0
MSAAI,Email,/masters-applied-artificial-intelligence/classes/,4,3,4,3,0,0,0,0
LEPSL,Direct,/best-degrees-federal-law-enforcement-jobs/,4,3,3,2,0,0,0,0
(default) (not set),Direct,/about/career-and-professional-resources/,4,0,7,3,0,0,0,0
MSNP,Referral,/volunteer-management/,4,,2,,0,,0,
MED,Organic Search,/3-ways-to-create-inclusive-learning/,4,0,5,2,0,0,0,0
MTS,Organic Search,/campus-minister/,4,0,5,1,0,0,0,0
MSITL,Organic Search,/masters-degree-in-information-technology-worth-it/,4,0,4,0,0,0,0,0
MSHA,Organic Search,/humanitarian-scholarships/,4,-8,4,-12,0,-1,0,-0.083333333
MED,Organic Search,/classes/disability-in-education-policy-and-law/,4,,3,,0,,0,
MED,Organic Search,/masters-education/careers/,4,3,2,2,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/lp/cyber-security-engineering/,4,-6,2,-4,0,0,0,0
MSAAI,Direct,/machine-learning-engineer-vs-data-scientist/,4,,3,,0,,0,
Informatics,Direct,/employer-partnership/axos/,4,,13,,0,,0,
CyberEng,Organic Search,.translate.goog/network-forensics-tools/,4,-6,4,-6,0,0,0,0
CyberEng,Organic Search,/masters-cyber-security-engineering/scholarships-and-grants/,4,3,5,4,0,0,0,0
MSAAI,Organic Search,/artificial-intelligence/,4,-2,10,-14,0,0,0,0
MED,Referral,/instructional-leadership/,4,-17,6,-23,0,0,0,0
MED,Organic Search,.translate.goog/what-is-educational-technology-definition-examples-impact/,4,0,4,0,0,0,0,0
(default) (not set),Organic Search,/faculty/carlton-c-oneal/,4,,4,,0,,0,
MED,Referral,/adaptive-curriculum-for-special-education/,4,-7,12,0,0,0,0,0
LEPSL,Direct,/resources/law-enforcement-careers-ebook/,4,,5,,1,,0.25,
(default) (not set),Direct,/employer-partnership/onlinedegrees-sandiego-edu-employer-partnershipatos-se/,4,-2,7,-2,0,0,0,0
MESH,Direct,/masters-in-sustainability-degree-comparison/,4,2,4,2,0,0,0,0
(default) (not set),Direct,/student-support/office-of-financial-aid-services/,4,1,4,2,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/transfer-credit/,4,0,4,-3,0,0,0,0
MSLDT,Direct,/instructional-design-career-guide/,4,2,5,3,0,0,0,0
CyberOps,Direct,/10-entry-level-cyber-security-resume-interview-pitfalls/,4,0,4,0,0,0,0,0
MSHA,Paid Social,/masters-humanitarian-action/,4,3,3,2,0,0,0,0
LEPSL,Organic Search,/resilience-in-law-enforcement/,4,-2,4,-1,0,0,0,0
MTS,Direct,/masters-theological-studies/faculty/,4,1,8,5,0,0,0,0
MSLDT,Organic Search,/instructional-design-masters-degree-worth-it/,4,0,5,1,0,0,0,0
Data Science,Organic Search,/business-intelligence-developer/,4,-7,4,-7,0,0,0,0
(default) (not set),Referral,/admissions/,4,0,7,-1,0,0,0,0
MSNNL,Organic Search,/how-to-become-a-cno/,4,-15,4,-23,0,-1,0,-0.052631579
CyberOps,Organic Search,/ca-paving-way-cyber-security-policy-ed-and-more/,4,1,4,1,0,0,0,0
MTS,Direct,/resources/master-of-theological-studies-brochure/,4,0,5,0,0,-1,0,-0.25
MESH,Paid Social,/masters-engineering-sustainability-health/lp/ppc/thank-you/,4,-2,4,-2,4,-2,1,0
MESH,Paid Search,/climate-change-careers/,4,-3,4,-11,0,0,0,0
LEPSL,Organic Search,/faculty/jennifer-tejada/,4,2,3,-22,0,0,0,0
MED,Organic Search,/resources/complete-guide-to-teacher-centered-vs-student-centered-learning/,4,-3,3,-4,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/scholarships-grants/,4,-1,4,-1,0,0,0,0
MSNP,Direct,/grant-writing-for-nonprofits/,4,0,3,0,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/transfer-credit/perf-smip/,4,2,4,2,0,0,0,0
MSITL,Direct,/masters-degree-in-information-technology-worth-it/,4,3,4,3,0,0,0,0
CyberEng,Direct,/network-administrator-career-salary-guide/,4,1,4,1,0,0,0,0
MTS,Referral,/masters-theological-studies/lp/ppc/,4,3,8,7,1,1,0.25,0.25
MSNP,Direct,/nonprofit-fundraising-ideas/,4,0,4,0,0,0,0,0
MSHA,Direct,/forms/,4,,14,,5,,1.25,
EML,Paid Search,/,4,3,12,4,0,0,0,0
MSAAI,Referral,/artificial-intelligence-courses-and-certifications/,4,0,4,2,0,0,0,0
MED,Direct,/edutainment/,4,-1,5,0,0,0,0,0
CyberOps,Direct,/malware-analyst-career-guide/,4,-2,4,-2,0,0,0,0
MSAAI,Direct,/faculty/anna-marbut/,4,,2,,0,,0,
LEPSL,Organic Search,/ambassador/michael-rodriguez/,4,0,4,0,0,0,0,0
MED,Organic Search,/life-skills-education-in-Schools/,4,,3,,0,,0,
CyberOps,Direct,/cyber-security-scholarships/,4,-5,4,-6,0,0,0,0
MED,Referral,/teacher-resume-examples/,4,1,7,3,0,0,0,0
Data Science,Direct,/ata-specialist-career/,4,2,4,2,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/classes/data-science-elective/,4,2,13,9,0,0,0,0
LEPSL,Organic Search,/faculty/mickey-williams/,4,-3,3,-6,0,0,0,0
MESH,Referral,/masters-engineering-sustainability-health/mesh-combined-degree/,4,2,7,5,0,0,0,0
MSITL,Direct,/information-technology-scholarships/,4,,4,,0,,0,
Data Science,Direct,/13-essential-data-science-textbooks/,4,-2,4,-1,0,0,0,0
MSHA,Paid Search,/masters-humanitarian-action/,4,-4,5,-3,0,0,0,0
LEPSL,Direct,/risk-management-in-law-enforcement/,4,-1,6,1,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/law-enforcement/,4,-1,10,-3,0,-2,0,-0.4
MSAAI,Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,4,3,32,30,1,1,0.25,0.25
MSITL,Referral,/masters-information-technology-leadership/lp/ppc/,4,,4,,0,,0,
MSAAI,Referral,/,4,-2,20,0,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/lp/dli/,4,,11,,0,,0,
MESH,Email,/masters-engineering-sustainability-health/apply/,4,-2,4,-2,0,0,0,0
CyberOps,Paid Search,/masters-cyber-security-operations/apply/,4,3,7,-4,0,-2,0,-2
MSNP,Organic Search,/,4,-1,37,13,0,0,0,0
Data Science,Organic Search,.translate.goog/best-computer-science-jobs/,4,0,4,0,0,0,0,0
MSHA,Organic Search,/humanitarian-crises-around-the-world/,4,-4,5,-1,0,0,0,0
MSHA,Referral,/masters-humanitarian-action/faculty/,4,,3,,0,,0,
CyberOps,Organic Search,/faculty/michelle-moore/,4,0,4,-1,0,0,0,0
EML,Organic Search,/how-to-become-an-engineering-manager/,4,-2,3,-3,0,0,0,0
Informatics,Paid Search,/masters-health-informatics/health-analytics-track/,4,-5,3,-15,0,-1,0,-0.111111111
MSNNL,Paid Social,/masters-nursing-leadership/classes/,4,-3,5,-2,0,0,0,0
MTS,Paid Search,/masters-theological-studies/lp/ppc/thank-you/,4,0,5,2,0,-2,0,-0.5
Informatics,Paid Social,/bachelors-nursing/bachelors-nursing-lp-ppc/,4,,15,,0,,0,
MSNP,Organic Search,/volunteer-management/,4,-11,5,-7,0,0,0,0
MSLDT,Direct,/instructional-technologist-career/,4,,4,,0,,0,
Informatics,Organic Search,/career-health-care-informatics-ideal-foreign-medical-graduates/,4,-2,6,-1,0,0,0,0
MESH,Referral,/masters-engineering-sustainability-health/classes/,4,,4,,0,,0,
MSAAI,Direct,/resources/msaai-on-campus-artificial-intelligence-self-assessment/,4,-4,3,-7,0,0,0,0
MTS,Direct,/masters-theological-studies/lp/ppc/,4,0,3,1,0,0,0,0
MSITL,Organic Search,/network-computer-systems-administrator-career/,4,-3,3,-1,0,0,0,0
MED,Organic Search,/technology-in-classroom/,4,-4,3,-6,0,0,0,0
MSAAI,Paid Search,/resources/msaai-online-artificial-intelligence-self-assessment/,4,-11,6,-14,0,0,0,0
(default) (not set),Direct,/mba-interview-questions/,4,-1,4,-1,0,0,0,0
MSAAI,Direct,/faculty/david-friesen/,4,,4,,0,,0,
MSAAI,Direct,/masters-cyber-security-operations/,4,3,26,24,0,0,0,0
Data Science,Organic Search,/data-science-tools-of-the-trade-r-vs-python-2/,4,2,5,4,0,0,0,0
CyberOps,Direct,/masters-cyber-security-engineering/,4,0,14,1,1,1,0.25,0.25
LEPSL,Direct,/improving-police-promotional-process/,4,0,4,-1,0,0,0,0
CyberEng,Direct,/from-no-technical-experience-to-information-security-analyst-adrian-villegas-story/,4,,4,,0,,0,
MSITL,Referral,/resources/free-itl-program-brochure/,4,,6,,0,,0,
EML,Direct,/engineering-management-masters-worth-it/,4,-3,3,-10,0,-1,0,-0.142857143
Data Science,Paid Search,/masters-applied-data-science/apply/,4,-6,6,-5,0,0,0,0
Data Science,Direct,/data-analyst-careers-and-salary/,4,3,4,1,0,0,0,0
MSLDT,Direct,/instructional-design-careers/,4,-2,3,-1,0,0,0,0
MSITL,Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,4,,18,,1,,0.25,
CyberOps,Organic Search,/cyber-security-statistics/,4,1,6,-2,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/clinical-practicums/,4,-3,4,-2,0,0,0,0
MSITL,Organic Search,.translate.goog/technology-degrees/,4,,4,,0,,0,
MTS,Direct,/resources/7-applications-of-theology-degree-ebook/,4,1,5,-4,1,0,0.25,-0.083333333
MTS,Direct,/resources/franciscan-footsteps-newsletter/,4,,9,,3,,0.75,
LEPSL,Organic Search,/ambassador/mike-moulton/,4,,5,,0,,0,
MSHA,Organic Search,/faculty/rob-grace/,3,,2,,0,,0,
MED,Organic Search,/teaching-digital-literacy-in-the-classroom/,3,0,3,0,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/ambassadors/,3,,15,,0,,0,
EML,Direct,/engineering-masters-degrees/,3,-4,3,-4,0,0,0,0
(default) (not set),Organic Search,/gfembed/,3,-1,3,-1,0,0,0,0
LEPSL,Referral,/police-conflict-management-strategies/,3,2,3,2,0,0,0,0
(default) (not set),Direct,/forms/mseml-application-evaluation/,3,1,3,0,0,-2,0,-1
