program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
MSLDT,Referral,/faculty/david-haigh/,1,,1,,0,,0,
MTS,Referral,/liturgy-of-the-hours/,1,,1,,0,,0,
LEPSL,Unknown - chatgpt.com / (not set),/best-police-leadership-books/,1,,1,,0,,0,
MTS,Direct,/admissions/military-veterans/,1,,8,,0,,0,
Informatics,Organic Search,/admissions/military-veterans/,1,0,4,1,0,0,0,0
"Default - business-entrepreneurship,computer-science,technology",Direct,/is-a-masters-in-data-science-worth-it/,1,,1,,0,,0,
LEPSL,Unknown - chatgpt.com / (not set),/masters-law-enforcement-leadership/lp/,1,,1,,0,,0,
MSNNL,Direct,/artificial-intelligence-degree-path/,1,,8,,0,,0,
MSITL,Direct,/entry-level-ai-careers/,1,,5,,0,,0,
MSAAI,Organic Search,/faculty/rod-albuyeh/,1,0,1,0,0,0,0,0
Default - (not set),Direct,/ethical- hacker-career,1,,2,,0,,0,
MSHA,Organic Search,/masters-humanitarian-action/lp/thank-you/,1,,1,,0,,0,
LEPSL,Direct,/ambassador/virginia-passamentt/,1,-1,1,-1,0,0,0,0
MESH,Organic Search,/online-masters-degree-integrates-sustainability-health-and-engineering/,1,0,1,0,0,0,0,0
MSAAI,Referral,/nlp-engineer-career/,1,-33,2,-35,0,0,0,0
MSLDT,Organic Search,/masters-curriculum-instruction/,1,,14,,0,,0,
MSNP,Paid Search,/masters-learning-design-technology/lp/study-learning-design-technology/,1,-1,9,-2,0,0,0,0
MED,Organic Social,/,1,,3,,0,,0,
MSAAI,Direct,/search/examples+of+artificial+intelligence+in+health/,1,,2,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/faculty/,1,-18,1,-19,0,0,0,0
Data Science,Organic Search,.translate.goog/how-to-become-data-analytics-manager/,1,-3,2,-2,0,0,0,0
MSHA,Organic Search,/online-masters-degree-integrates-sustainability-health-and-engineering/,1,,16,,0,,0,
MSHA,Organic Search,.translate.goog/refugee-aid-careers/,1,,1,,0,,0,
MSAAI,Organic Search,/artificial-intelligence-degree-path/,1,,1,,0,,0,
CyberOps,Direct,/faculty/melanie-thomas/,1,-1,1,-1,0,0,0,0
Data Science,Organic Search,/classes/capstone-project-599/,1,,1,,0,,0,
CyberEng,Referral,/chief-risk-officer/,1,,1,,0,,0,
MSAAI,Unknown - perplexity / (not set),/data-scientist-vs-artificial-intelligence-engineer/,1,,1,,0,,0,
MSHA,Referral,/international-aid-worker-tips/,1,0,1,0,0,0,0,0
MSNP,Direct,/nonprofit-management-mba/,1,-1,1,-1,0,0,0,0
CyberEng,Paid Social,/masters-cyber-security-engineering/,1,0,1,0,0,0,0,0
CyberOps,Direct,/masters-cyber-security-operations/careers/,1,-1,1,-1,0,0,0,0
MESH,Paid Search,/masters-education/specializations/,1,,4,,0,,0,
MSNNL,Paid Social,/master-of-science-in-engineering-for-sustainability-and-health/lp/ppc/thank-you/,1,,1,,0,,0,
MSHA,Unknown - chatgpt.com / (not set),/new-online-masters-degree-program-in-humanitarian-action/,1,,2,,0,,0,
Default - (not set),Organic Search,/masters-applied-data-science/,1,,6,,0,,0,
CyberEng,Unknown - chatgpt.com / (not set),/cyber-security-salary-california/,1,,1,,0,,0,
EML,Direct,/advisory-board/nandor-szots/,1,,1,,0,,0,
CyberOps,Paid Social,/masters-cyber-security-operations/testimonials/,1,,1,,0,,0,
LEPSL,Organic Search,/search/everyday+work/,1,,1,,0,,0,
MSITL,Referral,/masters-applied-artificial-intelligence/,1,,17,,1,,1,
MSNP,Direct,/forms/,1,,9,,1,,1,
CyberOps,Paid Search,/cybersecurity-iot/,1,,4,,0,,0,
MSITL,Organic Search,.translate.goog/how-to-become-a-site-reliability-engineer/,1,-4,1,-3,0,0,0,0
CyberOps,Paid Social,/masters-cyber-security-operations/,1,-1,1,-2,0,0,0,0
MSITL,Unknown - chatgpt.com / (not set),/technology/,1,,2,,0,,0,
MSLDT,Paid Search,/masters-learning-design-technology/testimonials/,1,,1,,0,,0,
LEPSL,Paid Search,/top-ranked-law-enforcement-masters-degree/,1,,1,,0,,0,
MSHA,Unknown - chatgpt.com / (not set),/humanitarian-scholarships/,1,,1,,0,,0,
MSLDT,Unknown - perplexity / (not set),/instructional-technology-tools/,1,,1,,0,,0,
Informatics,Direct,/advisory-board/elmer/,1,-2,1,-1,0,0,0,0
Data Science,Direct,/advisory-board/eva-pereira/,1,,1,,0,,0,
MSLDT,Direct,/technology/,1,,7,,0,,0,
MESH,Organic Search,.translate.goog/climate-change-careers/,1,-7,1,-7,0,0,0,0
MSAAI,Direct,/search/ai+should+be+allowed+for+student+research/,1,,1,,0,,0,
CyberOps,Organic Search,.translate.goog/risk-manager-career-guide/,1,-19,1,-18,0,0,0,0
Default - (not set),Organic Search,/author/joseph-lathan/,1,,1,,0,,0,
CyberOps,Organic Search,/masters-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,1,,3,,1,,1,
MSNNL,Organic Search,/advisory-board/waterbury-clark/,1,,4,,0,,0,
Default - (not set),Organic Search,/classes/secure-network-engineering-2/,1,,3,,0,,0,
Default - (not set),Organic Search,/risk-manager-career-guide/,1,,3,,0,,0,
CyberEng,Organic Social,/from-american-idol-to-masters-in-cybersecurity/,1,,1,,0,,0,
MSHA,Organic Social,/social-advocacy-definition/,1,,1,,0,,0,
MSNP,Referral,/nonprofit-grant-databases/,1,-3,1,-11,0,0,0,0
MSITL,Paid Search,/search/Doctorate+degrees/,1,,1,,0,,0,
MED,Paid Search,/masters-education/faculty/,1,,0,,0,,0,
LEPSL,Referral,/masters-law-enforcement-leadership/scholarships-grants/,1,0,1,1,0,0,0,0
MSAAI,Direct,/blog/business-entrepreneurship/,1,,4,,1,,1,
CyberEng,Referral,/masters-cyber-security-engineering/classes/,1,-4,0,-3,0,0,0,0
MED,Organic Search,/search/why+is+homework+important/,1,,1,,0,,0,
MSAAI,Direct,/faculty/som-shahapurkar/,1,-2,1,-2,0,0,0,0
MED,Direct,/gfembed/,1,0,1,-2,0,0,0,0
MSLDT,Organic Search,/classes/educational-research-methods/,1,0,1,0,0,0,0,0
MSNNL,Organic Search,/programs/,1,,13,,0,,0,
LEPSL,Direct,/ambassador/benjamin-opfar/,1,-1,1,-1,0,0,0,0
Informatics,Organic Search,.translate.goog/data-science-health-care/,1,0,1,0,0,0,0,0
Informatics,Referral,/about/state-authorization-status/,1,,3,,0,,0,
MSITL,Direct,/resources/free-ms-aai-program-brochure/,1,,6,,1,,1,
MSLDT,Unknown - perplexity / (not set),/career-changes-for-teachers/,1,,1,,0,,0,
MSAAI,Direct,/rethinking-education-assessment-types/,1,,18,,0,,0,
Default - (not set),Paid Search,/usd-online-alumni/,1,,1,,0,,0,
Default - (not set),Direct,-programs/,1,,0,,0,,0,
MSNNL,Display,/12-types-of-msn-degrees-how-to-choose-the-best-nursing-track/,1,,1,,0,,0,
LEPSL,Direct,/law-enforcement-training-tips-to-tackle-multitasking-risks/,1,-5,1,-5,0,0,0,0
Default - (not set),Paid Search,/about/,1,,1,,0,,0,
MTS,Unknown - chatgpt.com / (not set),/what-is-liturgy/,1,,2,,0,,0,
MSHA,Organic Search,/sustainability-degree-careers/,1,,3,,0,,0,
MSNNL,Display,/masters-in-nursing-worth-it/,1,,0,,0,,0,
MED,Organic Search,.translate.goog/life-skills-education-in-schools/,1,,1,,0,,0,
MTS,Organic Social,/cs/fb/cyber-security/,1,,3,,1,,1,
Default - (not set),Paid Social,/tuition-financial-aid/tuition/,1,,1,,0,,0,
MSNP,Organic Search,.translate.goog/ngo-vs-nonprofit/,1,,1,,0,,0,
MSAAI,Direct,/classes/neural-networks-and-deep-learning-maai-511/,1,0,1,-4,0,0,0,0
LEPSL,Organic Search,/ambassador/laura-peck/,1,-2,1,-3,0,0,0,0
Default - (not set),Organic Search,/about/sms-privacy-policy/,1,0,1,0,0,0,0,0
Informatics,Organic Search,/himss-approved-informatics-degree/,1,0,5,4,0,0,0,0
Default - (not set),Organic Search,/blue-leadership-podcast/case-study-of-a-lifelong-learner-in-law-enforcement-with-ben-opfar/,1,,1,,0,,0,
Default - (not set),Direct,/lean-startup-methodology-explained/,1,,1,,0,,0,
MED,Direct,/search/should+homework+be+given+evrey+night/,1,,1,,0,,0,
MSAAI,Referral,/artificial-intelligence-engineer-career/,1,0,1,-3,0,0,0,0
Data Science,Organic Search,/database-administrator-career/,1,-31,1,-32,0,-2,0,-0.0625
MSHA,Organic Search,/programs/,1,-2,4,-7,0,-1,0,-0.3333333333333333
CyberEng,Direct,/masters-cyber-security-engineering/program-outcomes/,1,-2,1,-1,0,0,0,0
MSNP,Direct,/masters-engineering-sustainability-health/,1,-2,9,0,0,0,0,0
MSAAI,Referral,/faculty/som-shahapurkar/,1,,1,,0,,0,
CyberEng,Direct,/cybersecurity-masters-degree-comparison/,1,-5,1,-10,0,-2,0,-0.3333333333333333
MED,Paid Search,/educational-resources-for-teachers/,1,,1,,0,,0,
MESH,Organic Search,/faculty/minoo-gupta/,1,,1,,0,,0,
MSAAI,Paid Social,/masters-cyber-security-engineering/lp/cyber-security-engineering/,1,,2,,0,,0,
MSLDT,Paid Search,/instructional-design-masters-degree-worth-it/,1,,1,,0,,0,
MTS,Paid Social,/masters-nonprofit-leadership-management/lp/ppc/,1,,1,,0,,0,
MSLDT,Direct,/faculty/holly-shiflett/,1,-1,2,0,0,0,0,0
EML,Direct,/tuition-financial-aid/financial-aid/,1,,5,,0,,0,
MSNNL,Email,/masters-nursing-leadership/lp/dyna/,1,,3,,0,,0,
CyberOps,Referral,/blog/,1,,1,,0,,0,
MSLDT,Direct,.translate.goog/what-is-learning-design/,1,,1,,0,,0,
MSAAI,Unknown - chatgpt.com / (not set),/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,1,,1,,0,,0,
CyberOps,Direct,.en2ml.search.translate.goog/ethical-hacker-career-salary-guide/,1,,1,,0,,0,
Default - (not set),Referral,/quantitative-analyst-career/,1,,2,,0,,0,
MSITL,Unknown - Data Not Available / Data Not Available,/masters-information-technology-leadership/classes/applied-ai-specialization/,1,,1,,0,,0,
MSAAI,Unknown - copilot.com / (not set),/artificial-intelligence-education/,1,,1,,0,,0,
MED,Email,/blog/education/,1,,2,,0,,0,
MESH,Direct,/masters-applied-data-science/msads-combined-degree/,1,,4,,0,,0,
MTS,Direct,/masters-education/scholarships-and-grants/,1,,6,,0,,0,
MTS,Direct,/masters-humanitarian-action/classes/,1,,31,,0,,0,
MED,Referral,/technology-in-the-classroom/,1,,1,,0,,0,
MSLDT,Direct,/admissions/,1,0,2,-18,0,0,0,0
MSAAI,Direct,/masters-education/specializations/steam/,1,,4,,0,,0,
Informatics,Direct,/masters-cyber-security-engineering/apply/,1,,6,,1,,1,
Default - (not set),Direct,/blue-leadership-podcast/the-art-of-persistence-solving-the-christie-wilson-cold-case-homicide-with-nuno-tavares/,1,,1,,0,,0,
MTS,Direct,/masters-applied-artificial-intelligence/lp/request-info-amazon/,1,,19,,0,,0,
MED,Direct,/tuition-financial-aid/,1,-1,3,-13,0,0,0,0
MSNP,Direct,/director-of-nursing-career-guide/,1,,2,,0,,0,
MESH,Organic Search,/faculty/daryl-lynn-roberts/,1,,1,,0,,0,
EML,Direct,/masters-applied-data-science/classes/,1,-1,3,-3,0,0,0,0
Informatics,Organic Search,/best-health-informatics-degree/,1,-1,1,-1,0,0,0,0
Data Science,Organic Search,/classes/probability-and-statistics-for-data-science/,1,,1,,0,,0,
MED,Organic Search,/faculty/rucheeta-kulkarni/,1,-2,1,-4,0,0,0,0
MSAAI,Organic Search,/student-support/military-and-veterans-program/,1,,3,,0,,0,
Default - (not set),Organic Search,/education-inequity- and-homework/,1,,1,,0,,0,
MSLDT,Email,/rethinking-education-assessment-types/,1,,7,,0,,0,
MTS,Paid Search,/admissions/how-to-apply/,1,,6,,1,,1,
CyberEng,Direct,/cybersecurity-vs-computer-science-degree/,1,0,1,0,0,0,0,0
MSNP,Organic Search,/resources/6-nonprofit-careers-ebook/,1,0,1,-40,0,0,0,0
MSNP,Direct,/theory-of-change/,1,,1,,0,,0,
CyberOps,Paid Social,/masters-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,1,,1,,1,,1,
LEPSL,Organic Search,/ambassador/gene-harris/,1,-8,1,-7,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/classes/cyber-security-pathway/,1,,10,,0,,0,
MSAAI,Organic Search,/resources/ai-checklist-thank-you/,1,-1,1,1,1,1,1,1
MSNNL,Paid Social,/masters-health-informatics/lp/request-info/,1,,7,,4,,4,
MED,Referral,/alternative-teacher-certification-guide/,1,,1,,0,,0,
Informatics,Paid Search,/career-health-care-informatics-ideal-foreign-medical-graduates/,1,,2,,0,,0,
MSNP,Direct,/faculty/andrea-boozer/,1,,1,,0,,0,
Default - (not set),Paid Social,/about/state-authorization-status/,1,,1,,0,,0,
MED,Unknown - perplexity / (not set),/effective-educational-leadership/,1,,1,,0,,0,
MTS,Referral,/catholic-charism-comparison/,1,0,1,0,0,0,0,0
MSITL,Direct,/search/ms+computers/,1,,11,,0,,0,
"Default - business-entrepreneurship,computer-science,technology",Unknown - chatgpt.com / (not set),/ai-for-teachers/,1,,1,,0,,0,
CyberOps,Unknown - copilot.com / (not set),/top-cyber-security-blogs-websites/,1,,1,,0,,0,
Informatics,Unknown - perplexity / (not set),/how-to-get-a-job-in-health-informatics/,1,,1,,0,,0,
MSITL,Direct,/faculty/paul-evans/,1,-1,1,-1,0,0,0,0
MSNP,Direct,/10-innovative-police-technologies/,1,,5,,0,,0,
MSAAI,Email,/faculty/gary-takahashi/,1,,6,,0,,0,
Default - (not set),Email,/give/mesh/,1,,1,,0,,0,
Default - (not set),Direct,/faculty/jerry-locke/,1,-1,1,-1,0,0,0,0
Default - (not set),Direct,/search/Ai/,1,,1,,0,,0,
Default - (not set),Direct,/education-inequity-and-homework/,1,,1,,0,,0,
Default - (not set),Referral,/top-cyber-security-threats/,1,,2,,0,,0,
MSLDT,Direct,/masters-cyber-security-engineering/,1,0,0,-2,0,0,0,0
Default - (not set),Direct,/online-leadership-courses/,1,,1,,0,,0,
MSITL,Direct,/search/cons+for+/,1,,1,,0,,0,
MSNP,Paid Search,/admissions/,1,,0,,0,,0,
MSLDT,Organic Search,/ambassador/josielynn-lazaga/,1,,1,,0,,0,
Default - (not set),Organic Search,/faculty/edwin-addison/,1,0,1,0,0,0,0,0
Default - (not set),Organic Search,/faculty/jack-mccready/,1,0,1,0,0,0,0,0
Default - (not set),Direct,.translate.goog/how-to-start-a-business/,1,0,1,0,0,0,0,0
MSAAI,Display,/search/Is+the+CEH+Certificate+Worth+It,1,,3,,0,,0,
MSHA,Paid Search,/masters-humanitarian-action/faculty/,1,,1,,0,,0,
MSHA,Organic Search,/faculty/topher-mcdougal/,1,-1,1,-1,0,0,0,0
Default - computer-science,Paid Search,/resources/msads-request-program-brochure/,1,,3,,1,,1,
MSITL,Organic Search,.translate.goog/systems-engineer-career/,1,-1,1,-1,0,0,0,0
Default - (not set),Direct,/senior-engineer-vs-principal-engineer/,1,,1,,0,,0,
Data Science,Organic Search,/search/capstone/,1,,1,,0,,0,
MTS,Paid Search,/search/Counseling/,1,,1,,0,,0,
MESH,Paid Search,/sustainability-engineer-career/,1,,1,,0,,0,
Default - (not set),Direct,/search/stresss/,1,,1,,0,,0,
MSLDT,Organic Search,/educational-resources-for-teachers/,1,,2,,0,,0,
MED,Organic Search,/uc-and-homeworkation-inequedity/,1,,2,,0,,0,
LEPSL,Referral,/police-media-relations-and-social-media/,1,-18,1,-19,0,0,0,0
Informatics,Organic Search,/classes/informatics-capstone/,1,,3,,0,,0,
Default - (not set),Direct,/faculty/gary-takahashi/,1,0,1,0,0,0,0,0
MED,Email,/resources/9-reasons-master-education-degree-ebook-thank-you/,1,,1,,1,,1,
CyberOps,Direct,.translate.goog/bringing-gamification-to-cyber-security-training/,1,,1,,0,,0,
MED,Organic Search,/network-forensics-tools/,1,,6,,0,,0,
MED,Direct,.translate.goog/teaching-to-every-students-unique-learning-style/,1,-6,1,-10,0,0,0,0
Informatics,Direct,/himss-approved-informatics-degree/,1,,1,,0,,0,
MSNP,Organic Search,/ngo-careers/,1,,4,,0,,0,
LEPSL,Organic Search,/top-ranked-law-enforcement-masters-degree/,1,0,1,0,0,0,0,0
MSHA,Referral,/masters-humanitarian-action/faculty/,1,,1,,0,,0,
Informatics,Direct,/tuition-financial-aid/tuition/,1,,2,,0,,0,
Default - (not set),Direct,/become-a-student/graduate-application-instructions/,1,0,4,3,0,0,0,0
CyberOps,Organic Search,/cyber-security-risk-management/,1,,1,,0,,0,
Default - (not set),Direct,/student-support/its-help-desk/,1,-2,1,-2,0,0,0,0
Data Science,Referral,/resources/look-inside-data-science-masters/,1,-4,1,-10,0,0,0,0
Data Science,Organic Search,/faculty/siamak-aram/,1,-1,1,-1,0,0,0,0
MESH,Referral,/sustainability-degree-options/,1,0,1,0,0,0,0,0
CyberOps,Referral,/cisa-certification/,1,-1,1,0,0,0,0,0
LEPSL,Direct,/faculty/brian-goldberg/,1,-1,1,-1,0,0,0,0
Data Science,Referral,/when-inference-meets-prediction-navigating-the-line-between-statistical-models-and-machine-learning/,1,,1,,0,,0,
MSITL,Direct,/information-technology-scholarships/,1,-2,1,-2,0,0,0,0
"Default - computer-science,engineering,technology",Organic Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,,6,,0,,0,
MSAAI,Organic Search,/harnessing-the-power-of-generative-ai-tools-at-usd-ms-in-aai-program/,1,-1,4,2,0,0,0,0
MED,Organic Search,/student-support/greer-lally/,1,0,1,0,0,0,0,0
MESH,Referral,/sustainability-engineer-career/,1,-1,1,0,0,0,0,0
MTS,Direct,/classes/capstone-finding-your-voice-in-the-franciscan-tradition/,1,,1,,0,,0,
Default - (not set),Organic Search,/faculty/ibrahim-sezan/,1,0,1,0,0,0,0,0
Data Science,Paid Social,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,,2,,0,,0,
MED,Unknown - chatgpt.com / (not set),/effective-educational-leadership/,1,,1,,0,,0,
MESH,Organic Social,/masters-engineering-sustainability-health/,1,,2,,0,,0,
"Default - business-entrepreneurship,computer-science,engineering,technology",Direct,/resources/msads-request-program-brochure/,1,,1,,1,,1,
CyberEng,Unknown - perplexity / (not set),/cyber-security-statistics/,1,,1,,0,,0,
MSLDT,Direct,.translate.goog/learning-objectives-examples/,1,,1,,0,,0,
LEPSL,Direct,/faculty/tarrick-mcguire/,1,0,1,0,0,0,0,0
Default - (not set),Unknown - chatgpt.com / (not set),/online-programs/,1,,1,,0,,0,
MSAAI,Direct,.translate.goog/artificial-intelligence-engineer-career/,1,-6,1,-6,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/inclusive-education-strategies/,1,,1,,0,,0,
Default - (not set),Direct,/mite-vs-mba-degree/,1,,1,,0,,0,
Default - (not set),Direct,/blog/leadership-management/,1,-2,1,-2,0,0,0,0
CyberOps,Direct,/resources/should-you-become-a-cybersecurity-engineer/,1,,1,,0,,0,
Default - (not set),Direct,/blog/nonprofit-leadership-and-management/,1,0,1,0,0,0,0,0
LEPSL,Organic Search,/law-enforcement-masters-fbinaa-alliance/,1,-1,1,-1,0,0,0,0
Default - (not set),Direct,/masters-applied-data-science/apply/,1,,4,,0,,0,
MSLDT,Unknown - perplexity / (not set),/ai-instructional-design/,1,,1,,0,,0,
MSAAI,Unknown - chatgpt.com / (not set),/artificial-intelligence-scholarships/,1,,1,,0,,0,
"Default - computer-science,engineering,technology",Display,/cyber-security/,1,,1,,0,,0,
MSLDT,Organic Search,.translate.goog/create-employee-training-program/,1,-12,1,-13,0,0,0,0
Informatics,Direct,/search/time/,1,,1,,0,,0,
MED,Referral,/best-teacher-blogs/,1,0,1,0,0,0,0,0
MED,Organic Search,/search/What+is+the+purpose+of+education,1,,1,,0,,0,
MSAAI,Unknown - perplexity / (not set),/machine-learning-courses-and-certifications/,1,,1,,0,,0,
Default - (not set),Paid Social,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,,3,,0,,0,
MTS,Organic Social,/nature-spirituality/,1,,2,,0,,0,
Data Science,Unknown - Data Not Available / Data Not Available,/masters-applied-data-science/,1,,1,,0,,0,
Default - (not set),Direct,/machine-learning-engineer-career/,1,,1,,0,,0,
Informatics,Organic Search,/tuition-financial-aid/additional-funding-options/,1,,1,,0,,0,
MESH,Direct,/faculty/rodney-reynolds/,1,-3,1,-4,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/lp/police/,1,,1,,0,,0,
CyberOps,Organic Social,/cyber-security-architect/,1,,1,,0,,0,
Default - (not set),Direct,/top-paying-cybersecurity-jobs/,1,,4,,0,,0,
MSAAI,Unknown - chatgpt.com / (not set),/ai-trainer/,1,,1,,0,,0,
MED,Unknown - chatgpt.com / (not set),/steam-education-in-schools/,1,,1,,0,,0,
LEPSL,Unknown - fbileeda-insighter / offline,/masters-law-enforcement-leadership/classes/,1,,1,,0,,0,
MTS,Direct,/faculty/angela-zautcke/,1,-3,1,-3,0,0,0,0
CyberOps,Display,/masters-cyber-security-operations/lp/dyna/,1,,1,,0,,0,
MTS,Organic Search,.translate.goog/ways-to-deepen-your-faith/,1,,1,,0,,0,
Informatics,Direct,/career-health-care-informatics-ideal-foreign-medical-graduates/,1,-4,1,-8,0,-1,0,-0.2
MESH,Organic Search,.translate.goog/environmental-compliance-officer-career/,1,,1,,0,,0,
LEPSL,Unknown - chatgpt.com / (not set),/promoting-women-in-law-enforcement-leadership/,1,,1,,0,,0,
Informatics,Referral,/what-is-health-care-analytics/,1,-6,1,-6,0,-1,0,-0.14285714285714285
Default - (not set),Direct,/faculty/university-of-san-diego-msnp-faculty/,1,0,1,0,0,0,0,0
Informatics,Organic Search,/advisory-board/kuelbs/,1,-2,1,-2,0,0,0,0
LEPSL,Organic Search,/ambassador/jamison-maehler/,1,-1,1,-1,0,0,0,0
MSNNL,Direct,/programs/,1,,3,,0,,0,
MED,Organic Search,/masters-applied-data-science/,1,-1,13,3,2,2,2,2
LEPSL,Direct,/ambassador/maxime-schifano/,1,,1,,0,,0,
MED,Direct,/employer-partnership/artemis-consulting/,1,,2,,0,,0,
Default - (not set),Paid Search,/blog/business-entrepreneurship/,1,,0,,0,,0,
