program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
CyberOps,Referral,/top-cyber-security-threats/,39,-100,37,-102,0,0,0,0
MSHA,Direct,/logical-framework-approach/,39,26,32,20,0,0,0,0
MSNP,Organic Search,/public-administration-careers/,39,,38,,0,,0,
MSAAI,Organic Search,/machine-learning-engineer-career/,39,-211,40,-219,0,0,0,0
Data Science,Direct,/masters-applied-data-science/classes/,39,8,45,-5,0,0,0,0
MSITL,Direct,/it-job-titles/,39,1,36,1,0,0,0,0
Default - (not set),Direct,/online-programs/,39,,46,,0,,0,
MTS,Paid Search,/masters-theological-studies/apply/,39,-57,48,-77,0,-3,0,-0.03125
MSHA,Organic Search,/international-affairs-careers/,38,-162,34,-176,0,0,0,0
MESH,Organic Search,/top-degrees-for-social-justice-careers/,38,-57,43,-64,0,0,0,0
MESH,Direct,/,38,26,82,41,0,0,0,0
MTS,Organic Search,/philosophy-degree-jobs/,38,-331,38,-341,0,0,0,0
MTS,Organic Search,/moral-theology/,38,-162,51,-212,1,0,0.02631578947368421,0.021315789473684208
MSAAI,Organic Search,/open-source-ai-tools/,38,12,35,10,1,1,0.02631578947368421,0.02631578947368421
MSITL,Organic Search,/it-organizational-structure/,37,-70,39,-62,0,0,0,0
LEPSL,Direct,/top-5-trends-in-law-enforcement/,37,4,34,-4,0,0,0,0
MTS,Organic Search,/religious-studies-degree-jobs/,37,-126,41,-138,0,0,0,0
MED,Direct,/co-teaching-models/,37,-9,35,-10,0,0,0,0
CyberEng,Organic Search,/network-forensics-tools/,37,-202,31,-190,0,0,0,0
MED,Organic Social,/education-inequity-and-homework/,37,-5,37,-13,0,0,0,0
MED,Referral,/teacher-centered-vs-student-centered-learning/,37,-76,36,-81,0,-2,0,-0.017699115044247787
MED,Organic Search,/bilingual-education/,37,-164,42,-171,2,2,0.05405405405405406,0.05405405405405406
MTS,Organic Search,/how-to-get-more-involved-in-church/,36,-253,42,-264,0,0,0,0
MSLDT,Organic Search,/instructional-design-interview-questions/,36,,36,,0,,0,
Default - (not set),Direct,/tuition-financial-aid/tuition/,36,,38,,0,,0,
MTS,Organic Search,/what-is-ecospirituality/,36,-82,44,-85,0,0,0,0
MESH,Organic Search,/sustainability-degree-options/,36,17,46,25,0,0,0,0
MSLDT,Organic Search,/masters-learning-design-technology/lp/study-learning-design-technology/,36,23,38,6,0,-2,0,-0.15384615384615385
MED,Organic Search,/technology-in-the-classroom/,35,-28,32,-32,0,0,0,0
MSITL,Direct,/information-technology-trends/,35,-1,35,-3,2,2,0.05714285714285714,0.05714285714285714
MSHA,Direct,/how-to-become-diplomat/,35,-8,30,-14,0,0,0,0
MED,Organic Search,/teacher-resume-examples/,35,-972,36,-944,1,-27,0.02857142857142857,0.0007660661086678969
Data Science,Organic Search,/what-is-data-analytics/,35,-82,31,-75,0,0,0,0
Data Science,Organic Search,/data-science-vs-software-engineering/,35,-310,37,-295,0,-1,0,-0.002898550724637681
MSLDT,Organic Search,/masters-learning-design-technology/,35,-56,64,-77,1,1,0.02857142857142857,0.02857142857142857
CyberOps,Direct,/masters-cyber-security-operations/classes/,35,21,39,25,0,0,0,0
LEPSL,Direct,/lepsl-first-student-ryan-opeka/,34,,38,,0,,0,
MED,Direct,/adaptive-curriculum-for-special-education/,34,,33,,0,,0,
MED,Organic Search,/education-specialist/,34,-132,36,-144,0,0,0,0
MESH,Direct,/environmental-justice-careers/,34,30,33,28,0,0,0,0
MED,Referral,/effective-educational-leadership/,34,-51,42,-76,0,-1,0,-0.011764705882352941
MED,Referral,/life-skills-education-in-schools/,33,,31,,0,,0,
MTS,Organic Search,/how-to-regain-your-faith/,33,-194,39,-207,0,0,0,0
MESH,Organic Search,/sustainability-consultant-career/,33,-31,34,-33,0,0,0,0
Default - (not set),Organic Search,/tuition-financial-aid/tuition/,33,,38,,0,,0,
MED,Organic Search,/masters-education-non-teachers-offers-options/,33,-151,48,-181,0,-1,0,-0.005434782608695652
Default - business-entrepreneurship,Organic Search,/top-engineering-leaders/,33,,36,,0,,0,
Informatics,Organic Search,/what-is-health-care-analytics/,33,-145,37,-137,0,0,0,0
CyberEng,Direct,/network-forensics-tools/,33,10,30,6,0,0,0,0
LEPSL,Direct,/women-in-law-enforcement/,33,-74,28,-95,0,0,0,0
MSHA,Direct,/types-of-advocacy/,33,,31,,0,,0,
LEPSL,Direct,/what-style-police-leadership-most-effective/,33,-90,33,-111,0,0,0,0
Default - (not set),Organic Search,/online-programs/,33,,37,,0,,0,
Data Science,Direct,/masters-applied-data-science/apply/,32,-9,34,-7,0,0,0,0
MSLDT,Organic Search,/educational-technology-jobs/,32,-133,33,-131,0,0,0,0
LEPSL,Direct,/police-conflict-management-strategies/,32,5,31,-3,0,0,0,0
MESH,Direct,/ngo-careers/,32,-200,39,-212,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/,32,-19,59,-51,0,-4,0,-0.0784313725490196
Informatics,Organic Search,/what-is-health-informatics/,32,-35,33,-35,0,0,0,0
MED,Paid Social,/masters-education/lp/online-med/,31,-60,35,-65,3,2,0.0967741935483871,0.0857851825593761
Informatics,Direct,/health-information-technology-jobs-salary/,31,-5,31,-13,0,0,0,0
MSITL,Display,/technology-degrees/,31,,31,,0,,0,
MED,Organic Search,/what-grade-should-you-teach/,31,,31,,0,,0,
Informatics,Direct,/masters-health-informatics/health-informatics-track/,31,-1,39,-12,0,0,0,0
EML,Paid Social,/masters-engineering-management-leadership/lp/ppc/,31,-12,32,-15,2,1,0.06451612903225806,0.04126031507876969
LEPSL,Email,/lepsl-first-student-ryan-opeka/,31,,34,,0,,0,
MSHA,Direct,/international-aid-worker-tips/,31,4,36,-4,1,1,0.03225806451612903,0.03225806451612903
CyberOps,Organic Search,/cyber-security-information-security-network-security/,31,-278,35,-289,0,-1,0,-0.003236245954692557
MESH,Organic Search,/blog-msph-vs-mph-degree-comparison/,31,-211,35,-204,0,0,0,0
LEPSL,Organic Search,/why-military-vets-should-consider-career-in-criminal-justice/,30,6,35,11,0,0,0,0
MTS,Organic Search,.translate.goog/what-is-liturgy/,30,-70,32,-80,0,0,0,0
EML,Organic Search,/lead-engineer-career/,30,-99,31,-95,0,0,0,0
MSNP,Direct,/nonprofit-jobs/,30,13,32,16,1,1,0.03333333333333333,0.03333333333333333
MSHA,Organic Search,/emergency-management-coordinator-career/,30,-127,34,-140,0,0,0,0
MED,Direct,/manage-cell-phones-in-class-tips/,30,,32,,0,,0,
MED,Direct,/,30,-49,132,-249,0,-2,0,-0.02531645569620253
Data Science,Organic Search,/companies-hiring-data-scientists/,29,1,32,2,0,0,0,0
MESH,Organic Search,/environmental-science-vs-engineering-degree/,29,-114,32,-125,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/classes/,29,-10,38,-21,0,0,0,0
Data Science,Organic Search,/coding-salary/,29,-19,30,-21,0,0,0,0
LEPSL,Organic Search,/faculty/wendy-patrick/,29,-58,29,-63,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/apply/,29,-24,42,-8,6,6,0.20689655172413793,0.20689655172413793
MSNP,Organic Search,/nonprofit-grant-databases/,29,-212,27,-228,0,0,0,0
MSAAI,Direct,/ai-research-scientist-career/,29,-47,38,-51,0,0,0,0
MED,Organic Search,/,29,-71,98,-276,0,-1,0,-0.01
MESH,Organic Search,/best-sustainability-podcasts/,29,-32,24,-29,0,-1,0,-0.01639344262295082
MED,Direct,/educational-resources-for-teachers/,29,-5,35,4,0,0,0,0
MSAAI,Organic Search,/nlp-engineer-career/,29,-191,30,-196,1,-1,0.034482758620689655,0.025391849529780564
MSAAI,Organic Search,/masters-applied-artificial-intelligence/classes/,28,-50,29,-66,0,-3,0,-0.038461538461538464
MSNP,Organic Search,/nonprofit-board-governance/,28,7,27,8,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/,28,-78,34,-86,0,-1,0,-0.009433962264150943
MSITL,Direct,/it-careers-after-help-desk/,28,-49,29,-46,0,0,0,0
MTS,Organic Search,/st-francis-of-assisi-and-franciscan-theology/,28,-188,30,-219,0,-1,0,-0.004629629629629629
MED,Organic Search,/best-teacher-blogs/,28,-274,27,-265,0,-1,0,-0.0033112582781456954
Data Science,Organic Search,/masters-applied-data-science/,28,-96,49,-152,0,-2,0,-0.016129032258064516
MED,Direct,/masters-education/specializations/special-ed/,27,-11,34,-66,0,-3,0,-0.07894736842105263
MSAAI,Referral,/masters-applied-artificial-intelligence/,27,-148,54,-352,1,-7,0.037037037037037035,-0.00867724867724868
MSAAI,Direct,/entry-level-ai-careers/,27,-9,33,-20,0,-1,0,-0.027777777777777776
Informatics,Organic Search,/nurse-leader-vs-nurse-manager/,27,,30,,0,,0,
Default - (not set),Direct,/offers/oed-leads/,27,-73,36,-170,0,0,0,0
MTS,Organic Search,/ways-to-deepen-your-faith/,27,-30,29,-29,0,0,0,0
MSLDT,Organic Search,/top-instructional-design-skills/,27,-29,27,-30,0,0,0,0
MSAAI,Organic Search,/ai-governance/,27,-146,28,-151,0,-2,0,-0.011560693641618497
Informatics,Organic Search,/health-information-management-vs-health-informatics/,27,-96,28,-105,0,0,0,0
MSAAI,Direct,/ethics-in-artificial-intelligence/,27,-19,27,-17,0,0,0,0
CyberOps,Organic Search,/masters-cyber-security-operations/,27,-140,49,-282,0,-6,0,-0.03592814371257485
MSLDT,Direct,/what-is-instructional-design-examples/,27,-41,29,-48,0,0,0,0
Informatics,Paid Search,/masters-health-informatics/,27,-16,33,-45,1,-2,0.037037037037037035,-0.03273040482342808
MSHA,Organic Search,/humanitarian-aid-certificate-courses/,27,-40,35,-30,0,0,0,0
Data Science,Organic Search,/data-communication/,26,-406,24,-491,0,-2,0,-0.004629629629629629
LEPSL,Direct,/masters-law-enforcement-leadership/apply/,26,16,25,18,0,0,0,0
Informatics,Direct,/masters-health-informatics/apply/,26,-7,45,14,3,3,0.11538461538461539,0.11538461538461539
MESH,Organic Search,/sustainability-engineer-career/,26,-75,30,-84,0,-1,0,-0.009900990099009901
LEPSL,Referral,/masters-law-enforcement-leadership/,26,-18,52,-34,0,-2,0,-0.045454545454545456
MSNP,Organic Search,/masters-nonprofit-leadership-management/,26,-37,44,-92,0,-2,0,-0.031746031746031744
MSAAI,Organic Search,/introduction-to-computer-vision/,26,-103,29,-98,0,0,0,0
EML,Direct,/senior-engineer-vs-tech-lead-vs-lead-engineer/,26,3,25,3,0,0,0,0
LEPSL,Direct,/police-communication-important-today/,26,-86,26,-81,0,0,0,0
MSAAI,Direct,/artificial-intelligence-scholarships/,26,-117,28,-140,0,-3,0,-0.02097902097902098
MESH,Paid Search,/masters-engineering-sustainability-health/,25,1,35,-16,0,-1,0,-0.041666666666666664
MSITL,Organic Search,/systems-engineer-career/,25,-120,22,-116,0,0,0,0
Informatics,Organic Search,/what-skills-do-you-need-to-work-in-health-care-informatics/,25,-103,25,-102,0,0,0,0
BSN,Organic Search,/bachelors-nursing/,25,,22,,0,,0,
Default - (not set),Referral,,25,,72,,38,,1.52,
MSLDT,Direct,/top-instructional-design-software/,25,-33,27,-57,0,-1,0,-0.017241379310344827
Informatics,Direct,/masters-health-informatics/classes/,25,7,38,20,0,0,0,0
Informatics,Direct,/what-is-health-care-analytics/,25,3,18,-10,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/apply/,25,-20,26,-33,0,0,0,0
MSHA,Organic Search,/refugee-aid-careers/,25,-70,26,-74,0,0,0,0
CyberEng,Referral,/masters-cyber-security-engineering/,24,13,27,11,2,2,0.08333333333333333,0.08333333333333333
MESH,Direct,/6-best-urban-planning-careers-degree-salary-guide/,24,-2,24,-8,0,0,0,0
MED,Direct,/masters-education/specializations/curriculum-and-instruction/,24,-14,35,-15,0,0,0,0
MTS,Direct,/nature-spirituality/,24,-62,17,-83,0,0,0,0
MED,Organic Search,/masters-education/specializations/steam/,24,-44,26,-101,1,-2,0.041666666666666664,-0.002450980392156868
MSNNL,Paid Search,/masters-nursing-leadership/apply/,24,13,26,15,0,0,0,0
MSAAI,Direct,/resources/msaai-online-artificial-intelligence-self-assessment/,24,,29,,0,,0,
Data Science,Organic Search,/business-analyst-vs-data-analyst-vs-data-scientist/,24,-27,27,-20,0,0,0,0
MSHA,Direct,/humanitarian-intervention-success-stories/,23,-56,21,-67,0,0,0,0
MSLDT,Direct,/job-aid-examples-template/,23,2,22,1,0,0,0,0
MESH,Organic Search,/best-sustainability-certifications/,23,-148,23,-161,0,0,0,0
MSLDT,Organic Search,/instructional-design-portfolio/,23,,23,,0,,0,
Data Science,Organic Search,/career-data-mining/,23,-59,26,-65,0,0,0,0
MED,Referral,/inclusive-education-strategies/,23,-59,18,-58,0,0,0,0
Data Science,Organic Search,/data-scientist-salary-guide/,23,-33,32,-22,0,0,0,0
Data Science,Organic Search,/best-degrees-data-science/,23,-224,23,-240,0,-1,0,-0.004048582995951417
EML,Direct,/chief-engineer-officer-career/,23,2,23,1,0,0,0,0
MSNP,Organic Search,/benefits-of-working-in-nonprofit/,23,-27,23,-25,0,0,0,0
Informatics,Direct,/healthcare/,23,20,33,31,0,0,0,0
Data Science,Organic Search,/business-intelligence-certifications/,23,-87,27,-89,0,0,0,0
MSAAI,Organic Search,/artificial-intelligence-bootcamps/,23,-16,23,-27,0,-1,0,-0.02564102564102564
LEPSL,Email,/resources/law-enforcement-careers-ebook/,23,-35,43,-52,9,-11,0.391304347826087,0.0464767616191904
MSAAI,Organic Search,/ethics-in-artificial-intelligence/,23,-91,21,-94,0,0,0,0
LEPSL,Organic Search,/criminal-justice-masters-degree-comparison/,23,-94,27,-85,0,0,0,0
Default - (not set),Organic Search,/admissions/,23,,29,,0,,0,
MSAAI,Organic Search,/ai-research-scientist-career/,23,-394,23,-490,0,-9,0,-0.02158273381294964
MSLDT,Organic Search,/articulate-vs-captivate/,23,-10,21,-25,0,0,0,0
MTS,Direct,/theology-careers/,22,-3,22,-3,0,0,0,0
MSNNL,Organic Search,/what-is-a-nurse-administrator/,22,,20,,0,,0,
CyberOps,Organic Search,/10-reasons-to-get-your-masters-degree-in-cyber-security/,22,-162,25,-163,0,-1,0,-0.005434782608695652
MSNNL,Direct,/masters-nursing-leadership/classes/,22,13,23,2,0,0,0,0
MTS,Organic Search,/masters-theological-studies/,22,-45,39,-85,0,-1,0,-0.014925373134328358
MED,Direct,/resources/the-complete-list-of-teaching-methods/,22,17,31,24,2,0,0.09090909090909091,-0.3090909090909091
MSAAI,Referral,/artificial-intelligence-finance/,22,7,30,14,0,0,0,0
Informatics,Direct,/masters-health-informatics/health-analytics-track/,22,-8,19,-26,0,0,0,0
Informatics,Organic Search,/,22,-10,70,-33,0,0,0,0
MSAAI,Direct,/introduction-to-computer-vision/,22,-3,21,1,0,0,0,0
Informatics,Organic Search,/do-you-need-health-informatics-certification/,22,-21,20,-26,0,0,0,0
MESH,Direct,/sustainability-scholarships/,22,0,19,0,0,0,0,0
MED,Direct,/blog/education/,22,16,21,16,0,0,0,0
MESH,Direct,/climate-change-careers/,22,-11,20,-13,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/faculty/,22,11,22,10,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/health-analytics-track/,21,-24,25,-38,1,1,0.047619047619047616,0.047619047619047616
MSLDT,Referral,/instructional-design-models/,21,-8,27,3,2,2,0.09523809523809523,0.09523809523809523
EML,Organic Search,/manage-engineering-team/,21,-21,18,-17,0,0,0,0
LEPSL,Organic Search,/police-conflict-management-strategies/,21,-110,27,-131,0,0,0,0
MSAAI,Direct,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,21,6,27,10,1,1,0.047619047619047616,0.047619047619047616
Default - (not set),Direct,/admitted-students/,21,,19,,0,,0,
MSNP,Direct,/masters-nonprofit-leadership-management/classes/,21,-6,28,-15,0,0,0,0
MSITL,Organic Search,/it-career-paths/,21,-121,23,-123,0,0,0,0
MSITL,Organic Search,/it-leadership/,21,-74,19,-77,0,-1,0,-0.010526315789473684
Default - business-entrepreneurship,Direct,/best-engineering-software/,21,,21,,0,,0,
Informatics,Referral,/8-technologies-changing-healthcare/,21,-1817,20,-1931,0,0,0,0
LEPSL,Organic Search,/promoting-women-in-law-enforcement-leadership/,21,-73,25,-78,0,0,0,0
MESH,Organic Search,/community-health-worker-certification/,21,1,27,-1,0,0,0,0
MESH,Organic Search,/environmental-scientist-career/,21,-72,22,-63,0,0,0,0
MSNP,Direct,/,21,5,117,-123,1,1,0.047619047619047616,0.047619047619047616
MED,Direct,/teacher-cover-letter-examples/,21,0,17,-4,0,-2,0,-0.09523809523809523
MESH,Direct,/environmental-scientist-career/,21,-17,23,-23,0,0,0,0
Informatics,Organic Search,/mha-vs-mph-vs-ms-health-informatics/,21,-42,28,-46,0,-1,0,-0.015873015873015872
MSITL,Paid Search,/masters-information-technology-leadership/classes/applied-ai-specialization/,21,,68,,1,,0.047619047619047616,
MESH,Paid Search,/masters-engineering-sustainability-health/apply/,21,6,22,-8,0,0,0,0
Informatics,Organic Search,/big-tech-invest-health-care-innovations-informatics/,21,6,19,-3,0,0,0,0
MSLDT,Organic Search,/instructional-design-best-practices/,20,-109,17,-114,0,-1,0,-0.007751937984496124
MSAAI,Direct,/artificial-intelligence-courses-and-certifications/,20,-35,19,-40,0,0,0,0
MSNP,Direct,/public-administration-careers/,20,,19,,0,,0,
Informatics,Organic Search,/masters-health-informatics/lp/health-informatics-for-nurses/,20,16,32,28,0,0,0,0
MED,Direct,/careers-masters-curriculum-instruction/,20,10,20,8,0,-1,0,-0.1
MED,Organic Search,/grants-for-masters-degree-in-teaching/,20,-39,22,-43,0,0,0,0
MSAAI,Direct,/employer-partnership/axos/,20,,81,,0,,0,
MSAAI,Organic Search,/,20,-24,89,-114,0,-5,0,-0.11363636363636363
MSLDT,Direct,/learning-objectives-examples/,20,,19,,0,,0,
Default - (not set),Organic Search,/how-to-start-a-business/,20,13,18,12,0,0,0,0
MSNP,Organic Search,/donor-management-software/,20,,17,,0,,0,
MSAAI,Referral,/ai-blogs/,20,-72,19,-74,0,0,0,0
Informatics,Paid Search,/healthcare/,20,18,19,15,0,-1,0,-0.5
MESH,Organic Search,/masters-engineering-sustainability-health/lp/ppc/,20,6,24,6,0,0,0,0
Default - (not set),Paid Search,/admissions/how-to-apply/,20,,24,,0,,0,
Informatics,Direct,/education/,20,16,20,16,0,0,0,0
Informatics,Paid Search,/,20,-121,70,-379,0,-2,0,-0.014184397163120567
MTS,Organic Search,/faith-formation/,20,,18,,1,,0.05,
CyberEng,Direct,/cyber-crime-investigator-career/,20,-36,23,-38,0,0,0,0
MESH,Direct,/environmental-planner-career/,19,,18,,0,,0,
MSHA,Organic Search,/what-makes-a-good-humanitarian-important-skills/,19,-67,19,-80,0,-1,0,-0.011627906976744186
"Default - business-entrepreneurship,computer-science,technology",Organic Search,/ai-for-teachers/,19,,17,,0,,0,
MSLDT,Direct,/instructional-technology-tools/,19,-116,21,-136,0,0,0,0
Data Science,Direct,/sports-analytics-careers/,19,4,19,4,0,0,0,0
MED,Direct,/masters-education/specializations/school-leadership/,19,-4,22,-22,0,0,0,0
MED,Organic Search,/can-you-teach-with-a-bachelors-degree/,19,-172,20,-183,0,-1,0,-0.005235602094240838
Default - (not set),Referral,/,19,,27,,8,,0.42105263157894735,
MESH,Organic Search,/environmental-consultant-career/,19,-6,20,0,0,0,0,0
BSN,Direct,/bachelors-nursing/bachelors-nursing-lp-ppc/,19,,23,,0,,0,
MSLDT,Organic Social,/masters-learning-design-technology/,19,,25,,0,,0,
EML,Direct,/engineering-manager-skills/,19,0,17,-9,0,0,0,0
MSITL,Organic Search,/information-systems-vs-information-technology/,19,,18,,0,,0,
MSLDT,Organic Search,/what-is-learning-design/,19,-108,22,-106,0,0,0,0
Default - (not set),Direct,/tuition-financial-aid/additional-funding-options/,19,,15,,0,,0,
MESH,Direct,/best-sustainability-podcasts/,19,15,19,15,0,0,0,0
LEPSL,Organic Search,/criminal-justice/,19,-23,36,-32,0,0,0,0
Default - (not set),Paid Search,/bachelors-nursing/bachelors-nursing-lp-ppc/,19,,68,,4,,0.21052631578947367,
MED,Direct,/differentiated-instruction/,19,-166,20,-152,0,0,0,0
CyberOps,Organic Search,/cybersecurity-jobs-report/,18,-28,19,-28,0,0,0,0
MSAAI,Direct,/careers-using-python/,18,-39,17,-44,0,0,0,0
Informatics,Paid Search,/masters-health-informatics/lp/thank-you/,18,3,19,11,7,6,0.3888888888888889,0.32222222222222224
Informatics,Direct,/,18,-8,71,-17,0,0,0,0
MTS,Display,/masters-theological-studies/lp/dyna/,18,-1186,18,-1279,0,-3,0,-0.0024916943521594683
EML,Direct,/engineering-management-leadership-certifications/,18,-13,17,-15,0,0,0,0
MSLDT,Referral,/masters-learning-design-technology/lp/osu/,18,-4,25,-7,0,-2,0,-0.09090909090909091
EML,Organic Search,/masters-engineering-management-leadership/lp/ppc/,18,4,23,7,0,0,0,0
CyberEng,Organic Search,/cyber-security-vs-software-engineering/,18,,20,,0,,0,
MED,Organic Search,/masters-education/specializations/,18,4,18,-7,0,0,0,0
