program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
EML,Unknown - Data Not Available / Data Not Available,/masters-engineering-management-leadership/lp/ppc/,10,5,14,6,1,1,0.1,0.1
MSAAI,Direct,/university-of-san-diegos-ms-in-applied-artificial-intelligence-launching-new-course-agentic-ai-systems-in-summer-2026/,10,,16,,0,,0,
LEPSL,Organic Search,/community-policing-through-leadership/,10,3,10,-1,0,0,0,0
Informatics,Direct,/masters-health-informatics/lp/study-health-informatics/,10,-11,19,-5,0,0,0,0
MSHA,Referral,/examples-of-social-change/,10,7,8,6,0,0,0,0
MED,Referral,/teacher-resume-examples/,10,-1,10,-1,0,-2,0,-0.18181818181818182
MSITL,Organic Search,/masters-technology-management-vs-mba/,10,6,12,-2,0,0,0,0
CyberOps,Organic Search,/history-of-cyber-security-standards/,10,3,10,4,0,0,0,0
LEPSL,Organic Search,/classes/budget-finance-for-law-enforcement-leaders/,10,1,11,1,0,0,0,0
Data Science,Direct,/sports-analytics-careers/,10,-1,10,-1,0,0,0,0
MED,Direct,/technology-in-the-classroom/,10,-8,13,-8,0,0,0,0
Data Science,Organic Search,/when-inference-meets-prediction-navigating-the-line-between-statistical-models-and-machine-learning/,10,-1,9,-1,0,0,0,0
Default - (not set),Organic Search,/mba-interview-questions/,10,-10,10,-11,0,0,0,0
Default - (not set),Organic Search,/student-support/its-help-desk/,10,2,12,5,0,0,0,0
MED,Organic Search,/masters-education/specializations/special-ed/,10,-17,8,-36,0,0,0,0
Data Science,Organic Search,/masters-applied-data-science/classes/,10,1,5,-2,0,0,0,0
CyberOps,Direct,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,10,-14,17,-16,1,0,0.1,0.05833333333333334
MSITL,Direct,/masters-information-technology-leadership/lp/ppc/,10,-12,10,-10,0,0,0,0
MTS,Direct,/,10,0,44,-41,0,0,0,0
MED,Direct,/teacher-resume-examples/,10,-4,9,-4,0,0,0,0
Informatics,Direct,/what-skills-do-you-need-to-work-in-health-care-informatics/,10,6,13,9,0,0,0,0
MSITL,Direct,/how-to-become-a-site-reliability-engineer/,10,1,7,-1,0,0,0,0
LEPSL,Organic Search,/law-enforcement-technology/,10,7,7,4,0,0,0,0
Informatics,Organic Search,/what-is-clinical-informatics/,10,-7,10,-2,0,0,0,0
MTS,Referral,/moral-theology/,10,,11,,0,,0,
Default - (not set),Email,/admitted-students/,10,6,13,9,0,0,0,0
Informatics,Direct,/,10,-3,29,-21,0,0,0,0
MSAAI,Paid Social,/resources/free-ms-aai-program-brochure/,10,-4,10,-4,0,0,0,0
MSAAI,Direct,/machine-learning-engineer-career/,10,-11,9,-13,0,0,0,0
MSLDT,Direct,/,10,-2,70,-9,1,1,0.1,0.1
CyberEng,Direct,/cybersecurity-vs-it-degree/,10,-4,10,-4,0,0,0,0
MSAAI,Organic Search,/top-artificial-intelligence-companies-startups/,10,-7,10,-3,0,0,0,0
MSLDT,Organic Search,.translate.goog/what-is-instructional-design-examples/,10,5,10,4,0,0,0,0
MSHA,Display,/masters-humanitarian-action/lp/dyna/,10,7,19,8,3,0,0.3,-0.7
MSITL,Direct,/it-careers-after-help-desk/,10,-1,9,-2,0,0,0,0
MSAAI,Direct,/artificial-intelligence-bootcamps/,10,2,9,0,0,0,0,0
MESH,Direct,/sustainability-engineer-career/,10,-3,9,-3,0,0,0,0
Default - (not set),Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,10,5,62,44,8,8,0.8,0.8
MSLDT,Direct,/instructional-design-careers/,10,7,9,6,0,0,0,0
EML,Direct,/faculty/mandeep-kaur/,9,8,9,8,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/nursing-informatics-track/,9,-3,10,-10,0,0,0,0
Default - (not set),Direct,/usd-online-alumni/,9,5,8,5,0,0,0,0
Informatics,Direct,/health-information-management-vs-health-informatics/,9,-1,10,0,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/scholarships-grants/,9,2,14,5,0,0,0,0
MSITL,Organic Search,/information-technology-management/,9,2,7,-1,0,0,0,0
MED,Referral,/cooperative-learning-strategies/,9,7,9,7,0,0,0,0
CyberEng,Direct,/network-security-solutions/,9,-2,9,-2,0,0,0,0
CyberEng,Organic Search,/cyber-security-internships/,9,-3,8,-2,0,0,0,0
Default - (not set),Organic Search,/best-mba-alternatives/,9,5,9,5,0,0,0,0
MTS,Direct,/how-to-become-a-catholic-school-teacher/,9,-1,9,0,0,0,0,0
MSAAI,Paid Search,/,9,4,48,21,5,5,0.5555555555555556,0.5555555555555556
Default - (not set),Organic Search,/about/state-authorization-status/,9,2,10,4,0,0,0,0
MSNP,Unknown - chatgpt.com / (not set),/nonprofit-board-governance/,9,,7,,0,,0,
MED,Direct,/fastest-way-to-teaching-degree/,9,-1,10,-1,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/lp/study-learning-design-technology/,9,-1,12,-4,0,-1,0,-0.1
LEPSL,Referral,/improving-police-promotional-process/,9,,19,,0,,0,
Informatics,Unknown - Data Not Available / Data Not Available,/masters-health-informatics/lp/study-health-informatics/,9,1,12,-1,0,0,0,0
MSHA,Organic Search,/masters-humanitarian-action/lp/humanitarian-action/,9,6,16,11,0,-1,0,-0.3333333333333333
LEPSL,Direct,/best-police-leadership-books/,9,-21,10,-14,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/,9,,21,,0,,0,
Default - (not set),Direct,/forms/cse-applicant/,9,5,13,8,0,0,0,0
Default - (not set),Direct,/leadership-management/,9,-5,9,-5,0,0,0,0
MSNP,Organic Search,/nonprofit-fundraising-ideas/,9,2,9,3,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/lp/study-health-informatics/,9,0,11,-5,0,-2,0,-0.2222222222222222
MSITL,Direct,/it-leadership-skills/,9,-2,9,-4,0,0,0,0
MSNP,Organic Search,/what-is-organizational-leadership/,9,,7,,0,,0,
Data Science,Paid Search,/masters-applied-data-science/,9,-4,9,-7,0,-1,0,-0.07692307692307693
CyberEng,Organic Search,/chief-information-security-officer/,9,7,9,7,0,0,0,0
MSNNL,Paid Search,/masters-nursing-leadership/nursing-educator-track/,9,3,10,5,1,1,0.1111111111111111,0.1111111111111111
Data Science,Direct,/storytelling-with-data-part-2/,9,8,6,5,0,0,0,0
LEPSL,Organic Search,/become-a-criminal-justice-instructor/,9,2,13,6,1,1,0.1111111111111111,0.1111111111111111
MESH,Organic Search,/masters-engineering-sustainability-health/lp/ppc/,9,3,13,6,1,1,0.1111111111111111,0.1111111111111111
Informatics,Direct,/what-is-health-informatics/,9,-2,23,14,0,0,0,0
CyberOps,Direct,/cyber-security-scholarships/,9,5,8,3,0,0,0,0
CyberOps,Organic Search,/how-to-start-career-in-cyber-security/,9,2,6,-3,0,0,0,0
MSNP,Direct,/masters-nonprofit-leadership-management/lp/thank-you/,9,5,14,9,8,4,0.8888888888888888,-0.11111111111111116
MSHA,Unknown - Data Not Available / Data Not Available,/masters-humanitarian-action/lp/humanitarian-action/,9,6,14,10,0,0,0,0
CyberOps,Organic Search,.translate.goog/top-cyber-security-blogs-websites/,9,,9,,0,,0,
MSNP,Direct,/nonprofit-operations-career/,9,2,10,3,0,0,0,0
MSLDT,Direct,/instructional-technologist-career/,9,3,11,5,0,0,0,0
MSHA,Organic Search,/disaster-relief-jobs/,9,5,9,6,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/apply/,9,4,9,4,0,0,0,0
Default - (not set),Direct,/tuition-financial-aid/additional-funding-options/,9,-4,9,-3,0,0,0,0
Data Science,Direct,/how-to-become-a-computer-scientist-salary-career-guide/,9,1,9,1,0,0,0,0
Informatics,Paid Search,/masters-health-informatics/health-analytics-track/,9,-1,8,-9,0,0,0,0
CyberEng,Paid Search,/masters-cyber-security-engineering/classes/,9,2,8,1,0,0,0,0
LEPSL,Organic Search,/law-enforcement-salaries-spike-with-a-masters-degree/,9,-3,11,-7,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,9,-4,12,-2,1,1,0.1111111111111111,0.1111111111111111
MED,Paid Search,/,9,4,47,28,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/apply/,9,-4,11,-3,0,0,0,0
EML,Direct,/masters-engineering-management-leadership/apply/,9,0,9,1,0,0,0,0
MTS,Direct,/what-is-theological-studies/,9,5,9,5,0,0,0,0
CyberOps,Organic Search,/what-is-a-chief-security-officer-high-demand-skyrocketing-pay-for-csos/,9,7,9,7,0,0,0,0
MTS,Direct,/how-to-get-more-involved-in-church/,9,-6,12,-3,0,0,0,0
MSNP,Direct,/public-administration-careers/,9,3,11,4,0,0,0,0
MED,Organic Search,/masters-education/specializations/school-leadership/,9,4,14,7,1,1,0.1111111111111111,0.1111111111111111
Default - (not set),Paid Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,8,6,53,36,4,1,0.5,-1
MSAAI,Unknown - chatgpt.com / (not set),/artificial-intelligence-education/,8,,11,,0,,0,
CyberEng,Direct,/chief-risk-officer/,8,4,8,4,0,0,0,0
CyberEng,Organic Search,/network-security-solutions/,8,-5,7,-5,0,0,0,0
EML,Organic Search,.translate.goog/future-engineering-trends/,8,6,11,9,0,0,0,0
MTS,Organic Search,/franciscan-theology-reading-list/,8,5,14,11,0,0,0,0
Informatics,Email,/masters-health-informatics/,8,1,12,1,0,-1,0,-0.14285714285714285
LEPSL,Direct,/how-to-become-police-sergeant/,8,3,9,4,0,0,0,0
MSAAI,Organic Search,.translate.goog/application-of-ai-in-robotics/,8,3,8,3,0,0,0,0
MED,Direct,/masters-education/specializations/,8,-5,9,-19,0,0,0,0
CyberEng,Organic Search,/summer-cyber-security-program/,8,1,10,-1,0,0,0,0
MSNP,Direct,/donor-management-software/,8,-2,8,-1,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/lp/ppc/,8,0,12,-4,1,1,0.125,0.125
MSLDT,Direct,/ai-instructional-design/,8,1,6,-4,0,0,0,0
MED,Organic Search,/how-to-become-teacher-in-california/,8,-13,12,-8,0,0,0,0
LEPSL,Direct,/police-officer-wellness-programs/,8,-8,11,-5,0,0,0,0
MSHA,Direct,/disaster-relief-jobs/,8,-2,8,-8,0,-2,0,-0.2
MSAAI,Organic Search,/artificial-intelligence-engineer-career/,8,-11,13,-13,0,0,0,0
LEPSL,Unknown - policeone / directory,/masters-law-enforcement-leadership/lp/request-info/,8,4,15,11,0,0,0,0
LEPSL,Email,/resources/law-enforcement-careers-ebook-thank-you/,8,,11,,1,,0.125,
MED,Organic Search,/online-teaching-certification-licensure-programs/,8,-3,9,-6,0,0,0,0
EML,Unknown - chatgpt.com / (not set),/future-engineering-trends/,8,,10,,0,,0,
Default - (not set),Organic Search,/best-jobs-for-mba-graduates/,8,3,11,6,0,0,0,0
MED,Organic Search,.translate.goog/careers-masters-curriculum-instruction/,8,6,9,7,0,0,0,0
Default - (not set),Organic Search,/student-support/one-stop-student-center/,8,-50,11,-58,0,0,0,0
MTS,Organic Social,/religious-studies-degree-jobs/,8,,8,,0,,0,
"Default - computer-science,engineering,technology",Organic Search,/usd-gradright-partnership/,8,4,8,4,0,0,0,0
MESH,Direct,/environmental-studies-vs-environmental-science-degree/,8,0,8,0,0,0,0,0
MSITL,Direct,/information-technology-management/,8,-8,9,-7,0,0,0,0
Data Science,Organic Search,/data-architect-career/,8,3,8,3,0,0,0,0
MSAAI,Organic Search,/machine-learning-courses-and-certifications/,8,-5,7,-4,0,0,0,0
Default - (not set),Organic Search,/masters-cyber-security-engineering/,8,1,36,4,0,0,0,0
CyberEng,Organic Social,/cyber-incident-response/,8,,8,,0,,0,
MSAAI,Direct,/masters-applied-artificial-intelligence/faculty/,8,6,10,7,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/apply/,8,-1,13,4,0,0,0,0
MSAAI,Direct,/ethics-in-ai/,8,-9,8,-8,0,0,0,0
MTS,Direct,/resources/7-applications-of-theology-degree-ebook/,8,1,9,-1,0,0,0,0
MSAAI,Referral,/artificial-intelligence-jobs/,8,0,7,-1,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/scholarships-and-grants/,8,4,8,3,0,0,0,0
LEPSL,Organic Search,.translate.goog/10-innovative-police-technologies/,8,6,9,7,0,0,0,0
LEPSL,Organic Search,/police-continuing-education/,8,7,10,9,0,0,0,0
EML,Direct,/masters-engineering-management-leadership/faculty/,8,3,10,6,0,0,0,0
MED,Referral,/instructional-leadership/,8,-14,5,-17,0,0,0,0
EML,Paid Search,/masters-engineering-management-leadership/curriculum/,8,3,9,5,0,0,0,0
CyberOps,Organic Social,/masters-cyber-security-operations/,8,0,9,-1,0,0,0,0
MSHA,Direct,/masters-humanitarian-action/app-waiver/,8,3,16,10,4,2,0.5,0.09999999999999998
MSLDT,Organic Search,/instructional-design-cover-letter-guide/,8,3,7,4,0,0,0,0
Default - (not set),Direct,/employer-partnership/general-dynamics-nassco/,8,,8,,0,,0,
MSAAI,Organic Social,/artificial-intelligence-finance/,8,5,7,4,1,1,0.125,0.125
MSNP,Direct,/grant-writing-for-nonprofits/,8,1,8,-2,0,0,0,0
CyberOps,Referral,/malware-analyst-career-guide/,8,,6,,0,,0,
MTS,Organic Social,/masters-theological-studies/,8,-9,8,-18,0,0,0,0
MSHA,Organic Search,/masters-humanitarian-action/apply/,8,2,5,-2,0,0,0,0
MTS,Direct,/faith-formation/,8,5,8,5,0,0,0,0
Informatics,Referral,/masters-health-informatics/,8,7,22,21,0,0,0,0
Data Science,Organic Search,/data-warehouse-engineer/,8,-5,7,-4,0,0,0,0
Default - (not set),Organic Search,/online-leadership-courses/,8,0,8,1,0,0,0,0
MTS,Direct,.translate.goog/serving-god/,8,-2,8,-3,0,0,0,0
Default - (not set),Organic Search,/engineering/,8,5,7,4,0,0,0,0
Default - (not set),Paid Search,/tuition-financial-aid/,8,-6,9,-10,0,0,0,0
MED,Organic Search,/masters-education/lp/online-med/,8,-11,11,-16,1,0,0.125,0.07236842105263158
MTS,Direct,/religious-vocational-discernment/,8,-5,8,-6,0,0,0,0
MSLDT,Direct,/top-instructional-design-skills/,8,3,11,5,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/classes/,8,6,8,7,0,0,0,0
MSITL,Referral,/it-job-titles/,8,6,7,3,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/,8,4,17,13,0,0,0,0
Data Science,Direct,/best-degrees-data-science/,8,-8,8,-7,0,0,0,0
Informatics,Organic Search,/health-informatics-websites-blogs/,8,0,6,-1,0,0,0,0
MED,Referral,/rethinking-education-assessment-types/,8,-11,8,-15,0,0,0,0
Default - (not set),Email,/admissions/,8,4,9,5,0,0,0,0
LEPSL,Direct,/police-promotion/,8,-13,8,-12,0,0,0,0
MSNP,Organic Social,/nonprofit-certificate-programs/,8,,8,,0,,0,
Default - business-entrepreneurship,Direct,/best-engineering-software/,8,6,9,7,0,0,0,0
EML,Organic Social,/masters-engineering-management-leadership/,8,7,11,10,0,0,0,0
CyberOps,Organic Search,/masters-cyber-security-engineering/,8,5,24,3,1,-1,0.125,-0.5416666666666666
LEPSL,Organic Search,/resilience-in-law-enforcement/,8,-4,7,-4,0,0,0,0
Informatics,Direct,/do-you-need-health-informatics-certification/,8,0,8,-3,0,0,0,0
Informatics,Organic Search,/5-health-care-big-data-companies-watch/,8,-2,7,-1,0,0,0,0
MESH,Organic Search,/,8,0,33,-1,0,0,0,0
Default - (not set),Organic Search,/faq/,8,,7,,0,,0,
MESH,Organic Search,/what-is-sustainable-development/,8,-7,7,-9,0,0,0,0
MSITL,Organic Search,/masters-in-information-technology-salary/,8,-5,7,-7,0,0,0,0
Data Science,Organic Search,/data-science/,8,6,11,9,0,0,0,0
Default - (not set),Direct,/resources/msaai-artificial-intelligence-self-assessment/,8,,9,,0,,0,
CyberOps,Direct,/how-to-become-a-security-consultant-career-guide/,8,-2,9,1,0,0,0,0
MESH,Organic Search,/sustainability-degree-careers/,8,-8,8,-5,0,0,0,0
CyberEng,Direct,/cyber-threat-intelligence-analyst/,8,3,7,2,0,0,0,0
MSLDT,Paid Search,/masters-learning-design-technology/,7,-2,7,-11,0,0,0,0
MED,Direct,/masters-education/faculty/,7,6,7,6,0,0,0,0
MTS,Organic Search,.translate.goog/liturgy-of-the-hours/,7,6,8,7,0,0,0,0
MED,Paid Search,/resources/free-med-program-brochure/,7,3,10,6,0,0,0,0
MSHA,Email,/masters-humanitarian-action/,7,-5,6,-13,0,-1,0,-0.08333333333333333
MED,Organic Search,/masters-education/specializations/,7,1,8,2,0,0,0,0
MSNP,Direct,/nonprofit-executive-director/,7,4,7,4,0,0,0,0
MSLDT,Organic Search,/instructional-designer-vs-elearning-developer/,7,-4,11,1,0,0,0,0
CyberEng,Organic Search,/masters-cyber-security-engineering/classes/,7,2,5,0,0,0,0,0
CyberEng,Organic Search,/network-administrator-career-salary-guide/,7,-10,10,-10,0,0,0,0
MSHA,Direct,/humanitarian-program-coordinator/,7,3,9,5,0,0,0,0
MED,Organic Social,/rethinking-education-assessment-types/,7,-5,9,-4,0,0,0,0
MSLDT,Direct,/instructional-designer-job/,7,5,6,4,0,0,0,0
MSHA,Referral,/humanitarian-intervention-success-stories/,7,-17,6,-9,0,0,0,0
Default - (not set),Organic Search,/computer-science/,7,2,6,0,0,0,0,0
Data Science,Direct,/database-engineer-career/,7,3,7,2,0,0,0,0
MSHA,Unknown - google / demandgen,/masters-humanitarian-action/lp/humanitarian-action/,7,,7,,0,,0,
MSNP,Organic Search,/masters-nonprofit-leadership-management/apply/,7,0,17,11,0,0,0,0
MESH,Direct,/environmental-compliance-officer-career/,7,6,6,5,0,0,0,0
EML,Organic Search,/engineering-scholarships/,7,-14,7,-14,0,0,0,0
Default - (not set),Organic Search,/admissions/international-students/,7,-3,4,-6,0,-2,0,-0.2
LEPSL,Direct,/community-policing-through-leadership/,7,5,7,2,0,0,0,0
CyberEng,Organic Search,/become-a-computer-forensics-analyst/,7,5,8,6,0,0,0,0
MSLDT,Referral,/learning-objectives-examples/,7,3,4,1,0,0,0,0
MSAAI,Organic Search,/programs/,7,3,21,4,0,0,0,0
MSLDT,Direct,/elearning-developer/,7,4,8,5,0,0,0,0
LEPSL,Direct,/police-captain-promotion-guide/,7,0,15,3,0,0,0,0
MSHA,Paid Search,/masters-humanitarian-action/,7,2,8,-6,1,0,0.14285714285714285,-0.05714285714285716
MSAAI,Organic Search,/machine-learning-bootcamps/,7,3,7,3,0,0,0,0
CyberOps,Organic Search,/cyber-security-director/,7,0,6,-3,0,0,0,0
MSAAI,Organic Search,.translate.goog/ethics-in-artificial-intelligence/,7,,8,,0,,0,
CyberEng,Organic Search,/cyber-security-coding/,7,-6,8,-4,0,0,0,0
MSAAI,Organic Search,.translate.goog/machine-learning-podcast/,7,4,7,4,0,0,0,0
CyberEng,Direct,/what-is-cyberwarfare/,7,3,7,3,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/transfer-credit/,7,0,18,2,1,1,0.14285714285714285,0.14285714285714285
Data Science,Organic Search,/database-administrator-career/,7,6,7,6,0,0,0,0
Default - (not set),Referral,/how-to-become-an-entrepreneur/,7,0,8,-1,0,0,0,0
Data Science,Paid Social,/resources/msads-request-program-brochure/,7,1,8,-1,0,-1,0,-0.16666666666666666
Default - (not set),Email,/admissions/how-to-apply/,7,6,7,6,0,0,0,0
MSAAI,Direct,/natural-language-processing-overview/,7,-20,7,-26,0,-1,0,-0.037037037037037035
MSITL,Organic Social,/masters-information-technology-leadership/lp/ppc/,7,-7,11,-4,1,1,0.14285714285714285,0.14285714285714285
EML,Organic Search,.translate.goog/senior-engineer-vs-tech-lead-vs-lead-engineer/,7,2,7,2,0,0,0,0
MSAAI,Direct,/nlp-engineer-career/,7,-11,7,-10,0,0,0,0
Informatics,Email,/masters-health-informatics/classes/,7,2,12,5,0,0,0,0
Data Science,Direct,/data-scientist-salary-guide/,7,-4,7,-5,0,0,0,0
Data Science,Direct,/when-inference-meets-prediction-navigating-the-line-between-statistical-models-and-machine-learning/,7,2,7,2,0,0,0,0
MSNP,Paid Social,/masters-nonprofit-leadership-management/lp/thank-you/,7,0,10,2,7,0,1,0
MSNNL,Paid Social,/masters-nursing-leadership/classes/,7,2,7,2,0,0,0,0
MSAAI,Paid Search,/masters-applied-artificial-intelligence/apply/,7,-9,9,-4,0,0,0,0
CyberOps,Direct,/resources/top-paying-cybersecurity-jobs/,7,-1,7,-1,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/lp/ppc/thank-you/,7,,7,,6,,0.8571428571428571,
MSLDT,Organic Search,/instructional-design-interview-questions/,7,-12,6,-19,0,0,0,0
Default - (not set),Referral,/admissions/,7,6,8,5,0,0,0,0
CyberOps,Organic Search,.translate.goog/top-100-cybersecurity-companies/,7,0,7,0,0,0,0,0
LEPSL,Paid Search,/masters-law-enforcement-leadership/classes/,7,5,5,3,0,0,0,0
Data Science,Organic Search,/supervised-machine-learning-with-gradient-boosting/,7,2,6,2,0,0,0,0
MED,Organic Search,/best-podcasts-for-teachers/,7,-2,8,2,0,0,0,0
CyberOps,Direct,/10-reasons-to-get-your-masters-degree-in-cyber-security/,7,-8,6,-9,0,0,0,0
Informatics,Organic Search,/nurse-leader-vs-nurse-manager/,7,5,8,6,0,0,0,0
MSAAI,Referral,/ai-research-scientist-career/,7,,5,,0,,0,
Informatics,Organic Search,/nursing-informatics-vs-health-informatics/,7,1,5,-3,0,0,0,0
LEPSL,Organic Search,/improving-police-promotional-process/,7,3,10,7,0,0,0,0
MSHA,Direct,/masters-humanitarian-action/lp/humanitarian-action/,7,3,5,3,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/lp/ppc/,7,-4,9,-2,0,0,0,0
MED,Referral,/manage-cell-phones-in-class-tips/,7,5,6,1,0,0,0,0
Default - (not set),Organic Search,/admissions/how-to-apply/,7,4,5,2,0,0,0,0
MED,Organic Search,/technology-in-classroom/,7,3,6,3,0,0,0,0
MSLDT,Organic Search,/instructional-design-career-guide/,7,1,11,4,0,0,0,0
Data Science,Organic Search,/what-is-data-science/,7,2,7,1,0,0,0,0
MESH,Organic Search,/faculty/rodney-reynolds/,7,-11,7,-16,0,0,0,0
LEPSL,Direct,/how-to-become-a-police-lieutenant/,7,4,7,4,0,0,0,0
EML,Direct,/faculty/gb-singh/,7,3,6,3,0,0,0,0
MESH,Direct,/sustainability-consultant-career/,7,-7,7,-5,0,0,0,0
Data Science,Organic Search,.translate.goog/data-communication/,7,,9,,0,,0,
CyberOps,Paid Search,/masters-cyber-security-operations/let-us-pay-for-your-csol-program-application-fee/,7,,5,,1,,0.14285714285714285,
Data Science,Organic Search,/13-essential-data-science-textbooks/,7,-4,7,-4,0,0,0,0
MSAAI,Organic Search,.translate.goog/artificial-intelligence-jobs/,7,4,8,5,0,0,0,0
Informatics,Organic Search,/mha-vs-mph-vs-ms-health-informatics/,7,-7,14,-2,0,0,0,0
MSAAI,Direct,/resources/msaai-online-artificial-intelligence-self-assessment/,7,,8,,0,,0,
