program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
MSLDT,Direct,/create-employee-training-program/,47,-25,47,-17,0,0,0,0
EML,Organic Search,/engineering-manager-skills/,47,-16,44,-18,0,-1,0,-0.015873015873015872
Informatics,Direct,/masters-health-informatics/health-informatics-track/,46,3,48,-12,0,0,0,0
LEPSL,Direct,/what-style-police-leadership-most-effective/,46,15,51,22,0,0,0,0
MED,AI Traffic,/complete-list-teaching-methods/,45,35,53,38,0,0,0,0
Informatics,Direct,/masters-health-informatics/health-analytics-track/,45,24,58,30,2,2,0.044444444444444446,0.044444444444444446
MED,Direct,/instructional-leadership/,45,16,41,12,0,0,0,0
MESH,Direct,/ngo-careers/,45,-9,47,-10,0,0,0,0
Data Science,Direct,/masters-applied-data-science/classes/,45,16,63,24,0,0,0,0
MED,Referral,/co-teaching-models/,45,17,41,11,0,0,0,0
MTS,Paid Search,/masters-theological-studies/apply/,44,11,76,38,0,-1,0,-0.030303030303030304
MTS,Organic Search,/what-is-lay-ministry/,44,-32,48,-47,0,0,0,0
MED,Organic Search,/what-grade-should-you-teach/,44,21,44,21,0,0,0,0
Default - (not set),Direct,/tuition-financial-aid/,44,7,68,27,0,0,0,0
EML,Organic Search,/engineering-management-leadership-certifications/,44,-7,41,-8,0,0,0,0
MSLDT,Direct,/job-aid-examples-template/,44,-4,43,1,0,0,0,0
Default - (not set),Organic Search,/tuition-financial-aid/tuition/,43,13,39,3,0,0,0,0
MTS,Display,/masters-theological-studies/,43,-17,55,-35,0,-2,0,-0.03333333333333333
MTS,Organic Search,/how-to-become-a-catholic-school-teacher/,43,-10,52,-15,0,0,0,0
MTS,Organic Search,/what-is-ecospirituality/,43,-6,47,0,0,0,0,0
MSNP,Organic Search,/public-administration-careers/,43,15,44,14,0,0,0,0
MSAAI,Organic Search,/machine-learning-engineer-career/,43,-4,50,-4,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/lp/fop/,42,-11,47,-13,0,-2,0,-0.03773584905660377
MTS,Organic Search,/ways-to-deepen-your-faith/,42,-11,47,-13,0,0,0,0
MESH,Organic Search,/environmental-justice-careers/,42,-14,41,-20,0,0,0,0
CyberEng,Organic Search,/cybersecurity-vs-it-degree/,42,13,45,15,0,0,0,0
MSLDT,Organic Social,/masters-learning-design-technology/,42,41,45,42,0,0,0,0
MSAAI,Direct,/resources/msaai-online-artificial-intelligence-self-assessment/,42,35,58,50,0,0,0,0
MTS,Organic Search,/moral-theology/,42,10,54,19,1,1,0.023809523809523808,0.023809523809523808
MSLDT,Direct,/addie-model-instructional-design/,42,2,48,5,0,0,0,0
MED,Referral,/complete-list-teaching-methods/,42,16,48,15,0,0,0,0
Default - (not set),Direct,/employer-partnership/,42,-33,54,-29,1,-1,0.023809523809523808,-0.00285714285714286
MED,Organic Search,/master-education-vs-master-arts-teaching/,42,18,47,22,0,0,0,0
MED,Organic Search,/masters-education/specializations/steam/,41,23,52,32,0,0,0,0
Default - (not set),Direct,/admitted-students/,41,7,42,-13,0,0,0,0
MESH,Organic Search,/environmental-science-vs-engineering-degree/,41,1,44,1,0,0,0,0
MSAAI,Organic Search,/artificial-intelligence-developer-career/,41,11,41,5,0,0,0,0
MESH,Organic Search,/social-justice-careers/,40,1,43,-2,0,0,0,0
CyberEng,Organic Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,40,-29,56,-19,2,0,0.05,0.02101449275362319
LEPSL,Direct,/police-communication-important-today/,40,-6,41,-1,0,0,0,0
MTS,Organic Search,/philosophy-degree-jobs/,40,17,41,19,0,0,0,0
MSLDT,Organic Search,/how-to-become-a-curriculum-designer/,40,2,40,-6,2,2,0.05,0.05
CyberEng,Email,/masters-cyber-security-engineering/,40,39,50,47,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/apply/,40,-19,73,19,0,0,0,0
MED,Direct,/educational-resources-for-teachers/,39,6,38,4,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/classes/,39,15,44,19,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/classes/,39,-11,57,8,2,2,0.05128205128205128,0.05128205128205128
Default - business-entrepreneurship,Organic Search,/best-engineering-software/,39,19,37,16,0,0,0,0
MED,Direct,/masters-education/specializations/special-ed/,39,22,76,43,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/apply/,39,-11,41,-14,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/,39,-6,61,2,1,0,0.02564102564102564,0.003418803418803417
MED,Direct,/bilingual-education/,38,-9,28,-28,0,0,0,0
Default - (not set),Direct,/forms/,38,13,83,13,4,3,0.10526315789473684,0.06526315789473683
MSAAI,Organic Search,/ai-governance/,38,4,32,-9,2,0,0.05263157894736842,-0.006191950464396287
MESH,Organic Search,/jobs-that-make-difference/,38,-16,38,-19,0,0,0,0
MESH,Organic Search,/blog-msph-vs-mph-degree-comparison/,38,5,38,6,0,0,0,0
MED,Organic Search,/technology-in-the-classroom/,37,9,37,4,0,0,0,0
MSAAI,Organic Search,/ethics-in-artificial-intelligence/,37,9,35,9,0,0,0,0
Informatics,Direct,/,37,27,112,83,0,0,0,0
LEPSL,Organic Search,/criminal-justice-masters-degree-comparison/,36,17,39,17,0,0,0,0
LEPSL,Direct,/what-is-intelligence-led-policing/,36,19,33,16,0,0,0,0
Data Science,Organic Search,/coding-salary/,36,9,42,14,0,0,0,0
MTS,Organic Search,/how-to-get-more-involved-in-church/,36,-8,36,-14,0,0,0,0
MTS,Organic Search,/nature-spirituality/,36,-9,40,-11,0,0,0,0
Informatics,Organic Search,/healthcare-informatics-jobs-salary/,36,17,40,21,0,0,0,0
CyberEng,Direct,/cyber-security-statistics/,36,-22,32,-28,0,0,0,0
MESH,Email,/masters-engineering-sustainability-health/lp/dyna/,35,-119,39,-123,0,0,0,0
MSLDT,Direct,/instructional-technology-tools/,35,19,38,22,0,0,0,0
Data Science,Direct,/masters-applied-data-science/apply/,35,6,36,6,0,0,0,0
Default - (not set),Organic Search,/online-programs/,35,0,42,7,0,0,0,0
Default - (not set),Organic Search,/bringing-a-product-to-market/,35,7,33,9,0,0,0,0
MED,Direct,/best-paying-school-districts-ca-teachers/,35,-15,36,-13,0,0,0,0
MTS,Direct,/minimalist-catholic/,35,14,38,15,0,0,0,0
MTS,Organic Search,/religious-studies-degree-jobs/,35,10,37,12,0,0,0,0
MSAAI,Paid Social,/masters-applied-artificial-intelligence/classes/,34,8,34,9,0,-1,0,-0.038461538461538464
MSLDT,Direct,/learning-objectives-examples/,34,15,41,19,0,0,0,0
CyberOps,Referral,/cyber-security-information-security-network-security/,34,4,37,9,0,0,0,0
MSHA,Organic Search,/refugee-aid-careers/,34,2,43,12,0,0,0,0
LEPSL,Display,/masters-law-enforcement-leadership/lp/request-info/,34,0,35,0,0,0,0,0
MSNP,Organic Search,/business-masters-degrees-types/,34,16,34,14,0,0,0,0
MTS,Direct,/theology-careers/,34,-23,38,-20,0,0,0,0
MSLDT,Organic Search,/instructional-technologist-career/,33,28,27,17,0,0,0,0
Data Science,Organic Search,/masters-applied-data-science/,33,10,47,18,0,0,0,0
MSAAI,Direct,/entry-level-ai-careers/,33,-12,32,-16,0,0,0,0
Informatics,Paid Search,/,33,0,135,32,0,-2,0,-0.06060606060606061
LEPSL,Organic Search,/why-military-vets-should-consider-career-in-criminal-justice/,33,-4,35,-4,0,0,0,0
MSNP,Direct,/masters-nonprofit-leadership-management/classes/,33,14,34,3,0,0,0,0
MTS,Organic Search,/st-francis-of-assisi-and-franciscan-theology/,33,6,32,4,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/classes/,33,8,42,13,1,1,0.030303030303030304,0.030303030303030304
MSLDT,Direct,/top-instructional-design-software/,33,-26,34,-22,1,1,0.030303030303030304,0.030303030303030304
Data Science,Organic Search,/what-is-data-analytics/,33,-3,32,-3,0,0,0,0
MED,Organic Search,/education-specialist/,33,-7,36,-8,0,-1,0,-0.025
MED,Organic Search,/bilingual-education/,32,2,26,-10,0,0,0,0
MESH,Organic Search,/environmental-scientist-career/,32,6,30,4,0,0,0,0
MED,Referral,/brain-based-learning/,32,-10,27,-14,0,-1,0,-0.023809523809523808
MESH,Organic Search,/environmental-policy-analyst-career/,32,7,33,6,0,0,0,0
MESH,Organic Search,/community-health-worker-certification/,32,6,34,3,0,0,0,0
MED,Direct,/masters-education/apply/,32,17,33,11,0,-1,0,-0.06666666666666667
MSHA,Direct,/theory-of-change/,32,-13,30,-10,0,0,0,0
MESH,Organic Search,/best-sustainability-podcasts/,32,1,30,-2,0,0,0,0
MSAAI,Organic Search,/open-source-ai-tools/,32,1,36,0,1,0,0.03125,-0.0010080645161290314
MSLDT,Organic Search,/instructional-design-interview-questions/,32,25,28,22,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/apply/,32,-16,36,-34,0,0,0,0
MSAAI,Direct,/ethics-in-artificial-intelligence/,32,-50,31,-43,0,0,0,0
MSNP,Organic Search,/benefits-of-working-in-nonprofit/,31,-11,32,-19,0,0,0,0
MED,Organic Search,/teach-in-private-or-public-school/,31,-6,33,-3,0,0,0,0
MESH,Organic Search,/sustainability-consultant-career/,31,13,35,8,1,0,0.03225806451612903,-0.02329749103942652
MESH,Organic Search,/sustainability-degree-options/,31,11,32,12,0,0,0,0
Data Science,Organic Search,/data-science-vs-software-engineering/,31,19,30,15,0,0,0,0
MTS,Organic Search,/minimalist-catholic/,31,-13,34,-14,0,0,0,0
MSAAI,Direct,/ai-research-scientist-career/,31,-10,32,-15,0,0,0,0
MSHA,Organic Search,/emergency-management-coordinator-career/,31,-3,30,-10,0,0,0,0
Informatics,Direct,/masters-health-informatics/apply/,31,3,29,-1,1,-1,0.03225806451612903,-0.03917050691244239
MESH,Direct,/masters-engineering-sustainability-health/classes/,30,8,34,-4,0,0,0,0
MTS,Direct,/nature-spirituality/,30,12,26,8,0,0,0,0
Data Science,Organic Search,/business-intelligence-certifications/,30,-11,31,-16,0,0,0,0
MED,Paid Social,/masters-education/lp/online-med/,30,-435,31,-501,2,-29,0.06666666666666667,0
MED,Organic Search,/best-teacher-blogs/,30,-11,36,-12,0,0,0,0
MSAAI,Organic Search,/nlp-engineer-career/,30,3,29,-3,0,0,0,0
CyberOps,Organic Search,/best-jobs-in-cyber-security/,30,-41,31,-46,0,0,0,0
MTS,Direct,/religious-vocational-discernment/,29,21,27,19,0,0,0,0
Default - (not set),Direct,/offers/oed-leads/,29,2,33,5,0,0,0,0
MSAAI,Organic Search,/artificial-intelligence-bootcamps/,29,14,29,12,0,0,0,0
LEPSL,Organic Search,/community-policing-through-leadership/,29,19,37,27,0,0,0,0
Data Science,Organic Search,/companies-hiring-data-scientists/,29,-21,31,-16,0,0,0,0
Data Science,Paid Social,/data-science-vs-software-engineering/,29,,28,,0,,0,
Data Science,Direct,/resources/msads-request-program-brochure/,29,8,39,16,3,3,0.10344827586206896,0.10344827586206896
MSNNL,Unknown - social / social,/masters-nursing-leadership/lp/nurse-cp/,29,23,28,22,0,0,0,0
Informatics,Organic Search,/nurse-leader-vs-nurse-manager/,29,22,32,24,0,0,0,0
CyberEng,Organic Search,/cyber-security-salary-california/,29,-6,30,-6,0,0,0,0
MED,Organic Search,/masters-education/specializations/,29,22,27,19,0,0,0,0
Data Science,Organic Search,/data-scientist-salary-guide/,28,-7,30,-6,0,0,0,0
MSLDT,Organic Search,/ai-instructional-design/,28,14,33,14,1,1,0.03571428571428571,0.03571428571428571
CyberEng,Organic Search,/cyber-threat-intelligence-analyst/,28,10,23,3,0,0,0,0
Data Science,Organic Search,/data-communication/,28,-21,32,-23,0,0,0,0
MSHA,Direct,/types-of-advocacy/,28,6,30,11,0,0,0,0
Informatics,Direct,/education/,28,14,28,14,0,0,0,0
MSAAI,AI Traffic,/artificial-intelligence-courses-and-certifications/,27,-1,27,2,0,0,0,0
CyberOps,Organic Search,/cyber-security-information-security-network-security/,27,-10,25,-12,0,0,0,0
EML,Direct,/principal-engineer-vs-senior-engineer/,27,11,27,11,0,0,0,0
MSLDT,Organic Search,/educational-technology-jobs/,27,-22,28,-22,0,0,0,0
MSAAI,Direct,/resources/free-ms-aai-program-brochure/,27,6,41,13,2,-1,0.07407407407407407,-0.06878306878306878
LEPSL,Referral,/masters-law-enforcement-leadership/,27,-1,49,-17,0,-1,0,-0.03571428571428571
MSNNL,Direct,/masters-nursing-leadership/apply/,27,18,32,21,0,0,0,0
Default - (not set),Organic Search,/admissions/,27,-15,30,-10,1,0,0.037037037037037035,0.013227513227513227
CyberOps,Direct,/cyber-security-information-security-network-security/,27,-8,23,-4,0,0,0,0
MSNP,Organic Search,/donor-management-software/,27,0,28,1,0,0,0,0
Informatics,Paid Search,/masters-health-informatics/,26,10,48,24,1,0,0.038461538461538464,-0.024038461538461536
EML,Organic Search,/chief-engineer-officer-career/,26,10,26,11,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/criminal-justice/,26,14,38,22,3,0,0.11538461538461539,-0.1346153846153846
MSHA,Direct,/international-aid-worker-tips/,26,5,32,11,0,0,0,0
MTS,Direct,/liturgy-of-the-hours/,26,-4,31,-3,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/apply/,26,4,43,1,0,-1,0,-0.045454545454545456
Data Science,Referral,/business-intelligence-certifications/,26,2,30,4,0,0,0,0
MSAAI,Direct,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,26,8,28,0,0,-1,0,-0.05555555555555555
MESH,Direct,/sustainability-scholarships/,26,1,27,3,0,0,0,0
CyberOps,Direct,/masters-cyber-security-operations/classes/,26,-1,26,0,0,0,0,0
MTS,Organic Search,/masters-theological-studies/,26,1,90,49,0,0,0,0
MSNP,Organic Search,/nonprofit-certificate-programs/,26,7,30,10,0,0,0,0
MTS,Organic Search,.translate.goog/what-is-liturgy/,26,-5,30,-3,0,0,0,0
Default - (not set),Organic Search,/mba-interview-questions/,26,16,21,11,0,0,0,0
Informatics,Direct,/masters-health-informatics/classes/,26,9,25,-1,0,0,0,0
Default - (not set),Direct,/gfembed/,26,9,26,9,0,0,0,0
MSITL,Organic Search,/systems-engineer-career/,26,-11,26,-10,0,0,0,0
MSAAI,Organic Search,.translate.goog/artificial-intelligence-education/,26,-2,29,-3,0,0,0,0
EML,Organic Search,/lead-engineer-career/,26,-2,30,1,1,1,0.038461538461538464,0.038461538461538464
MED,Direct,/,26,-1,110,21,0,0,0,0
Default - (not set),Organic Search,/admitted-students/,26,12,29,13,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/apply/,25,12,24,11,0,0,0,0
MESH,Organic Search,/sustainability-engineer-career/,25,-4,23,-6,0,0,0,0
CyberOps,Organic Search,/information-assurance-vs-cybersecurity/,25,14,30,15,0,0,0,0
MED,Organic Search,/,25,-6,74,-31,0,0,0,0
MESH,Direct,/career-changes-for-engineers/,25,1,24,-1,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/lp/ppc/,25,15,36,26,2,2,0.08,0.08
MSAAI,Organic Search,/ai-research-scientist-career/,25,-11,25,-18,0,0,0,0
Informatics,Organic Search,/what-skills-do-you-need-to-work-in-health-care-informatics/,25,-15,25,-18,0,-2,0,-0.05
Informatics,Direct,/bachelors-nursing/,25,,37,,0,,0,
MSAAI,Direct,/artificial-intelligence-scholarships/,25,12,25,14,0,0,0,0
Informatics,Organic Search,/health-information-management-vs-health-informatics/,24,5,25,5,0,0,0,0
MSHA,Organic Search,/humanitarian-aid-certificate-courses/,24,1,32,2,0,-1,0,-0.043478260869565216
MED,Organic Search,/can-you-teach-with-a-bachelors-degree/,24,-17,26,-24,0,0,0,0
CyberEng,Direct,/black-vs-gray-vs-white-hat-hackers/,24,7,23,6,0,0,0,0
CyberEng,Paid Search,/masters-cyber-security-engineering/,24,9,28,8,0,0,0,0
CyberEng,AI Traffic,/masters-cyber-security-engineering/,24,2,25,2,0,0,0,0
MSLDT,Direct,/instructional-design-interview-questions/,24,17,30,23,0,0,0,0
MED,Organic Social,/education-inequity-and-homework/,24,3,36,10,0,0,0,0
Data Science,Organic Search,/how-to-become-a-computer-scientist-salary-career-guide/,24,-7,22,-12,0,0,0,0
LEPSL,Direct,/women-in-law-enforcement/,24,-2,23,-4,0,0,0,0
MTS,Direct,/st-francis-of-assisi-and-franciscan-theology/,23,11,15,1,0,0,0,0
MSNP,Direct,/nonprofit-jobs/,23,5,22,1,0,0,0,0
MSHA,Direct,/masters-humanitarian-action/classes/,23,-2,30,-2,1,0,0.043478260869565216,0.0034782608695652154
MSITL,Paid Search,/masters-information-technology-leadership/classes/applied-ai-specialization/,23,-10,36,-13,2,2,0.08695652173913043,0.08695652173913043
MSITL,Organic Search,/it-career-paths/,23,3,21,-3,0,0,0,0
Informatics,Direct,/health-information-technology-jobs-salary/,23,22,23,22,0,0,0,0
MSLDT,Organic Search,/what-is-learning-design/,23,8,29,7,0,0,0,0
MSLDT,Organic Search,/learning-experience-design/,23,-2,32,0,0,-1,0,-0.04
Informatics,Organic Search,/do-you-need-health-informatics-certification/,23,-21,31,-18,0,-2,0,-0.045454545454545456
MESH,Direct,/6-best-urban-planning-careers-degree-salary-guide/,23,7,25,9,0,0,0,0
MED,Direct,/masters-education/specializations/curriculum-and-instruction/,23,-4,29,-4,0,-1,0,-0.037037037037037035
Informatics,Organic Search,/ai-healthcare/,23,-1,25,-2,0,0,0,0
MSAAI,Paid Search,/masters-applied-artificial-intelligence/apply/,23,16,34,25,0,0,0,0
MED,Direct,/careers-masters-curriculum-instruction/,22,-2,22,2,0,0,0,0
CyberOps,Organic Search,/malware-analyst-career-guide/,22,8,22,9,0,0,0,0
Data Science,Direct,/best-computer-science-jobs/,22,7,23,6,0,0,0,0
Informatics,Organic Search,/5-exciting-health-care-informatics-projects/,22,-5,24,-4,0,0,0,0
MSITL,Organic Search,/how-to-become-a-site-reliability-engineer/,22,3,23,3,0,0,0,0
LEPSL,Direct,/blog/police-leadership/,22,9,39,23,0,0,0,0
LEPSL,Organic Search,/risk-management-in-law-enforcement/,22,-24,21,-32,0,0,0,0
MTS,Email,/masters-theological-studies/,22,-49,42,-68,4,3,0.18181818181818182,0.1677336747759283
MSLDT,Direct,/masters-learning-design-technology/classes/,22,6,60,33,0,0,0,0
LEPSL,Organic Search,/faculty/wendy-patrick/,22,-52,24,-59,0,0,0,0
EML,Direct,/masters-engineering-management-leadership/curriculum/,22,-5,26,0,0,0,0,0
MESH,Direct,/environmental-scientist-career/,22,7,23,7,0,0,0,0
MESH,Organic Search,/best-sustainability-certifications/,21,-10,23,-6,0,0,0,0
MTS,Paid Search,/masters-theological-studies/,21,2,27,4,0,0,0,0
CyberEng,Organic Search,/cyber-security-vs-software-engineering/,21,-8,23,-4,0,0,0,0
EML,Organic Search,/manage-engineering-team/,21,7,21,6,0,0,0,0
MESH,Organic Search,/environmental-studies-vs-environmental-science-degree/,21,0,21,-2,0,0,0,0
MED,Organic Search,/masters-education-non-teachers-offers-options/,21,1,27,4,1,1,0.047619047619047616,0.047619047619047616
MSAAI,Organic Search,/data-scientist-vs-artificial-intelligence-engineer/,21,4,20,5,0,0,0,0
CyberOps,Organic Search,/cyber-security-specialist-career-guide/,21,7,30,13,0,0,0,0
MESH,Direct,/climate-change-careers/,21,-16,22,-13,0,0,0,0
MSLDT,Organic Search,/instructional-design-vs-learning-experience-design/,21,9,23,9,1,1,0.047619047619047616,0.047619047619047616
CyberOps,Direct,/cryptographer-career/,21,1,19,-1,0,0,0,0
MSHA,Organic Search,/what-makes-a-good-humanitarian-important-skills/,21,1,21,-4,0,0,0,0
EML,Referral,/masters-engineering-management-leadership/,21,-13,41,-4,2,1,0.09523809523809523,0.06582633053221287
MSAAI,Direct,/university-of-san-diego-launches-full-time-on-campus-masters-degree-programs-in-applied-artificial-intelligence-and-cyber-security-engineering/,21,,26,,0,,0,
MED,Referral,/instructional-leadership/,21,13,29,24,0,0,0,0
MED,Direct,/masters-education/specializations/,21,13,24,15,0,0,0,0
CyberEng,Direct,/cyber-crime-investigator-career/,21,7,20,2,0,0,0,0
MSNNL,Organic Search,/nursing-leadership-roles/,21,-1,23,-3,0,0,0,0
MED,Organic Search,/masters-education/specializations/curriculum-and-instruction/,21,2,23,0,0,0,0,0
MTS,Referral,/masters-theological-studies/,21,-21,29,-23,1,1,0.047619047619047616,0.047619047619047616
Default - (not set),Referral,/,21,-2,31,6,0,0,0,0
MSLDT,Direct,/,21,11,146,76,0,-1,0,-0.1
MSLDT,Organic Search,/instructional-design-best-practices/,20,9,19,7,1,1,0.05,0.05
CyberEng,Unknown - hackgd-conference / offline,/masters-cyber-security-engineering/lp/dyna/,20,,31,,10,,0.5,
MSNNL,Direct,/masters-nursing-leadership/classes/,20,2,31,4,0,0,0,0
"Default - business-entrepreneurship,computer-science,technology",Direct,/ai-for-teachers/,20,8,19,8,0,0,0,0
MSNNL,Direct,/,20,14,167,137,1,1,0.05,0.05
MSLDT,Referral,/instructional-design-best-practices/,20,,17,,0,,0,
MESH,Organic Search,/environmental-planner-career/,20,-1,18,-4,0,0,0,0
Informatics,Direct,/what-is-health-informatics/,20,11,18,-5,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/apply/,20,-9,24,-7,0,0,0,0
MED,Direct,/masters-education/specializations/school-leadership/,20,2,27,4,0,0,0,0
MESH,Organic Search,/environmental-compliance-officer-career/,20,-1,20,-6,0,0,0,0
MESH,Paid Search,/masters-engineering-sustainability-health/,20,0,27,-18,0,0,0,0
