program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
Informatics,Organic Search,/5-health-care-big-data-companies-watch/,6,-28,5,-30,0,0,0,0
MED,AI Traffic,/masters-education/specializations/curriculum-and-instruction/,6,5,6,5,0,0,0,0
CyberEng,Direct,/cyber-threat-intelligence-analyst/,6,-1,6,-1,0,0,0,0
MSITL,AI Traffic,/it-organizational-structure/,6,,4,,0,,0,
Default - (not set),Direct,/about/learning-outcomes/,6,,6,,0,,0,
MTS,Direct,/campus-minister/,6,3,7,4,0,0,0,0
MTS,Organic Search,/masters-theological-studies/classes/,6,-3,19,-2,1,1,0.16666666666666666,0.16666666666666666
MSLDT,Organic Search,/instructional-design-courses/,6,-20,6,-22,0,0,0,0
MSAAI,Organic Search,.translate.goog/application-of-ai-in-robotics/,6,-10,6,-14,0,0,0,0
MSHA,Direct,/humanitarian-scholarships/,6,,4,,0,,0,
MSAAI,Organic Search,/masters-applied-artificial-intelligence/careers/,5,-5,13,-4,0,0,0,0
CyberEng,AI Traffic,/cyber-security-statistics/,5,,3,,0,,0,
MSAAI,Organic Search,/how-to-start-career-artificial-intelligence/,5,-557,5,-600,0,-2,0,-0.0035587188612099642
MSNP,Organic Social,/nonprofit-grant-databases/,5,,5,,0,,0,
Informatics,Direct,/5-exciting-health-care-informatics-projects/,5,-9,5,-10,0,0,0,0
MSAAI,Organic Search,.translate.goog/best-artificial-intelligence-degrees/,5,-60,5,-68,0,0,0,0
Informatics,Direct,/ai-healthcare/,5,-35,5,-49,0,0,0,0
Informatics,Organic Search,/career-health-care-informatics-ideal-foreign-medical-graduates/,5,-36,9,-46,0,-2,0,-0.04878048780487805
EML,Organic Search,/advisory-board/jimmy-anklesaria/,5,,5,,0,,0,
MSAAI,Organic Search,/artificial-intelligence/,5,-12,15,-26,1,1,0.2,0.2
LEPSL,Direct,/resources/law-enforcement-careers-ebook-thank-you/,5,,7,,3,,0.6,
CyberOps,Direct,/how-to-become-a-security-consultant-career-guide/,5,-9,5,-9,0,0,0,0
Default - (not set),Organic Search,/engineering/,5,,5,,0,,0,
LEPSL,Direct,/criminal-justice/,5,-5,6,-7,0,0,0,0
Default - (not set),Referral,/admissions/international-students/,5,,3,,0,,0,
Default - (not set),Direct,/technology/,5,,9,,1,,0.2,
Default - (not set),Paid Search,/about/state-authorization-status/,5,,5,,0,,0,
MTS,Direct,.translate.goog/what-is-liturgy/,5,0,5,-6,0,0,0,0
MSLDT,Organic Search,.translate.goog/instructional-design-models/,5,0,5,-1,0,0,0,0
MED,Organic Search,.translate.goog/co-teaching-models/,5,1,6,1,0,0,0,0
Data Science,Organic Search,/data-science-tools-of-the-trade-r-vs-python-2/,5,3,4,2,0,0,0,0
MSHA,Direct,/new-online-masters-degree-program-in-humanitarian-action/,5,3,6,4,0,0,0,0
CyberOps,Direct,/cryptographer-career/,5,-14,5,-14,0,0,0,0
CyberOps,Organic Search,/history-of-cyber-security-standards/,5,-16,5,-16,0,0,0,0
MSLDT,Direct,/how-to-become-a-curriculum-designer/,5,-14,5,-20,0,0,0,0
MESH,Direct,/resources/mesh-information-session-webinar/,5,3,5,3,0,0,0,0
MSNNL,Organic Search,/advisory-board/fleischman/,5,,11,,0,,0,
CyberOps,Direct,/resources/which-cybersecurity-program-is-right-for-you/,5,2,5,3,0,0,0,0
Informatics,Direct,/is-health-informatics-degree-worth-it/,5,0,18,13,0,0,0,0
CyberOps,Organic Search,.translate.goog/top-100-cybersecurity-companies/,5,-8,5,-8,0,0,0,0
CyberOps,Direct,/bringing-gamification-to-cyber-security-training/,5,-7,5,-10,0,0,0,0
Default - (not set),Organic Search,/how-to-become-an-intrapreneur/,5,,6,,0,,0,
Informatics,Direct,/health-informatics-job-description-explained/,5,-4,6,-3,0,0,0,0
Informatics,Unknown - Data Not Available / Data Not Available,/masters-health-informatics/lp/study-healthcare-analytics/,5,,5,,0,,0,
CyberOps,AI Traffic,/masters-cyber-security-operations/,5,2,5,1,0,0,0,0
MTS,Paid Search,/masters-engineering-sustainability-health/lp/ppc/,5,4,10,2,4,3,0.8,-0.19999999999999996
MSITL,Direct,/masters-information-technology-leadership/classes/applied-ai-specialization/,5,,6,,0,,0,
MSITL,Direct,/masters-in-information-technology-salary/,5,0,6,0,0,0,0,0
MED,Direct,/masters-education/lp/online-med/,5,-16,5,-32,0,-1,0,-0.047619047619047616
Data Science,Direct,/ata-specialist-career/,5,2,5,2,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/students-agencies/,5,-4,5,-8,0,0,0,0
MED,Email,/masters-education/,5,-11,8,-26,0,-1,0,-0.0625
MESH,Direct,.translate.goog/6-best-urban-planning-careers-degree-salary-guide/,5,,5,,0,,0,
CyberEng,Direct,/cyber-security-salary-california/,5,,7,,0,,0,
LEPSL,Email,/top-ranked-law-enforcement-masters-degree/,5,-79,8,-100,0,-3,0,-0.03571428571428571
MSITL,Direct,/how-to-become-a-devops-engineer/,5,,5,,0,,0,
CyberOps,Organic Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,5,-8,5,-17,0,0,0,0
CyberEng,Organic Search,/cyber-security-internships/,5,-9,5,-8,0,0,0,0
MTS,Direct,.translate.goog/serving-god/,5,-21,6,-21,0,0,0,0
MSITL,Paid Search,/masters-information-technology-leadership/classes/data-science-elective/,5,,6,,0,,0,
LEPSL,Paid Search,/masters-law-enforcement-leadership/lp/public-safety/,5,-30,5,-39,0,-1,0,-0.02857142857142857
MSITL,Direct,/information-systems-vs-information-technology/,5,,5,,0,,0,
EML,Organic Search,/masters-engineering-management-leadership/lp/ppc/,5,1,6,1,0,-1,0,-0.25
LEPSL,Organic Search,/masters-law-enforcement-leadership/ambassadors/,5,-3,9,-27,0,0,0,0
Default - (not set),Paid Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,5,2,27,16,2,0,0.4,-0.2666666666666666
MED,Direct,/masters-education/careers/,5,2,5,2,0,0,0,0
MED,Organic Search,/faculty/maria-teresa-casena-bontempo/,5,3,6,3,0,0,0,0
Informatics,Organic Search,/nursing-informatics-vs-health-informatics/,5,-13,5,-16,0,0,0,0
MED,Organic Social,/steam-education-in-schools/,5,3,6,5,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/resources/,5,-2,3,-13,0,0,0,0
MSITL,Paid Search,/resources/free-itl-program-brochure/,5,-19,5,-19,0,0,0,0
Data Science,AI Traffic,/sports-analytics-careers/,5,3,4,2,0,0,0,0
MSITL,Direct,/masters-technology-management-vs-mba/,5,-4,5,-5,0,0,0,0
MED,Referral,/life-skills-education-in-schools/,5,,4,,0,,0,
CyberOps,Direct,/masters-cyber-security-operations/let-us-pay-for-your-csol-program-application-fee/,5,2,9,3,2,2,0.4,0.4
Informatics,Direct,/health-data-analyst/,5,-8,5,-9,0,0,0,0
EML,Organic Search,/engineering-management-vs-technical-track/,5,-31,5,-34,0,0,0,0
CyberEng,Paid Search,/masters-cyber-security-engineering/classes/,5,-5,3,-4,0,0,0,0
MSLDT,Referral,/instructional-design-careers/,5,4,3,1,0,0,0,0
LEPSL,Organic Search,/faculty/jeffrey-jordon/,5,4,5,3,0,0,0,0
MTS,Direct,/apologetics-catechesis-theological-studies-comparison/,5,-2,4,-4,0,0,0,0
MSAAI,Direct,/aws-azure-gcp-certification/,5,-6,5,-8,0,0,0,0
Default - (not set),Organic Search,/masters-degree-innovation/,5,,7,,0,,0,
CyberEng,Organic Search,/jobs-in-cybersecurity/,5,1,6,1,0,0,0,0
MED,Organic Search,/beginning-the-new-year-successfully/,5,1,7,3,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/fbi-leeda/,5,-8,8,-19,0,-1,0,-0.07692307692307693
MESH,Organic Search,.translate.goog/environmental-scientist-career/,5,-4,5,-4,0,0,0,0
MED,Direct,/masters-education-non-teachers-offers-options/,5,-3,3,-5,0,0,0,0
MSAAI,Direct,/faculty/dr-ramesh-rajagopalan-phd/,5,2,5,0,0,0,0,0
MSLDT,Email,/masters-learning-design-technology/,5,-14,8,-26,0,0,0,0
CyberOps,Direct,/best-industries-cyber-security-job-seekers/,5,-6,5,-6,0,0,0,0
MESH,Direct,/environmental-studies-vs-environmental-science-degree/,5,0,15,10,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/apply/,5,-13,13,-7,0,0,0,0
EML,Referral,/masters-engineering-management-leadership/apply/,5,,11,,4,,0.8,
MSHA,Direct,/refugee-aid-careers/,5,-5,4,-6,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/transfer-credit/,5,3,5,3,0,0,0,0
MED,Organic Search,/resources/the-complete-list-of-teaching-methods/,5,-30,5,-60,0,-5,0,-0.14285714285714285
Default - (not set),Direct,/masters-applied-data-science/,5,3,18,-16,0,-1,0,-0.5
Default - (not set),Direct,/blog/computer-science/,5,,5,,0,,0,
Data Science,Organic Search,/masters-applied-data-science/lp/study-data-science/,5,-7,6,-20,0,-1,0,-0.08333333333333333
MSHA,Organic Social,/international-social-work/,5,,5,,0,,0,
Data Science,Direct,/data-science-certifications/,5,-1,6,0,0,0,0,0
MTS,Direct,/masters-theological-studies/lp/ppc/,5,-52,5,-119,0,-11,0,-0.19298245614035087
MSITL,Direct,/what-is-site-reliability-engineering/,5,,5,,0,,0,
MSITL,Referral,/it-organizational-structure/,5,,5,,0,,0,
MESH,Email,/masters-engineering-sustainability-health/classes/,5,2,10,1,0,0,0,0
MESH,Direct,/climate-change-analyst-career/,5,-7,5,-10,0,0,0,0
Informatics,Paid Social,/masters-health-informatics/lp/health-informatics-for-nurses/,5,-11,5,-20,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/endorsements-testimonials/,5,3,6,5,0,0,0,0
MED,AI Traffic,/best-teacher-blogs/,5,-1,3,-3,0,0,0,0
LEPSL,Direct,/ambassador/eddie-brock/,5,1,5,1,0,0,0,0
Default - (not set),Paid Search,/tuition-financial-aid/tuition/,5,,10,,0,,0,
Informatics,Organic Search,/health-informatics-impact-covid-19/,5,-12,4,-14,0,0,0,0
MSNP,Organic Search,/masters-nonprofit-leadership-management/lp/ppc/,5,-6,21,4,2,2,0.4,0.4
MSAAI,Organic Social,/artificial-intelligence-jobs/,5,2,5,2,0,0,0,0
MSNNL,Referral,/masters-nursing-leadership/lp/dyna/,5,,7,,1,,0.2,
Default - (not set),AI Traffic,/tuition-financial-aid/tuition/,5,,7,,0,,0,
MESH,Direct,/renewable-energy-consultant-career/,5,,5,,0,,0,
Default - (not set),Paid Search,/admitted-students/,5,,5,,0,,0,
Informatics,Organic Search,/advisory-board/hanley/,5,4,6,5,0,0,0,0
MSAAI,AI Traffic,/ai-ethicist-career/,5,-15,3,-21,0,-1,0,-0.05
Informatics,Organic Search,/masters-health-informatics/classes/,5,-8,13,-30,0,0,0,0
CyberOps,Organic Search,/masters-cyber-security-operations/classes/,5,-13,3,-27,0,-2,0,-0.1111111111111111
CyberOps,Direct,/transition-general-it-to-cybersecurity-engineering/,5,-1,5,-1,0,0,0,0
MED,AI Traffic,/rethinking-education-assessment-types/,5,-2,4,-6,0,0,0,0
CyberEng,Direct,/cyber-security-internships/,5,3,4,2,0,0,0,0
MSNNL,Organic Search,/masters-nursing-leadership/clinical-practicums/,5,,7,,0,,0,
MSNP,Email,/masters-nonprofit-leadership-management/,5,-7,6,-16,0,0,0,0
Default - (not set),Direct,/mba-interview-questions/,5,,4,,0,,0,
EML,Direct,/masters-engineering-management-leadership/apply/,5,-5,5,-12,0,0,0,0
MSHA,Organic Search,/programs/,5,3,17,5,0,0,0,0
MSITL,Direct,/is-devops-a-good-career/,5,,6,,0,,0,
CyberOps,Organic Search,/threat-or-opportunity-big-data-and-cyber-security/,5,-24,6,-23,0,0,0,0
EML,Organic Search,/engineering-scholarships/,5,,5,,0,,0,
Default - (not set),Referral,/employer-partnership/axos/,5,,10,,0,,0,
Data Science,Paid Search,/masters-applied-data-science/apply/,5,-7,5,-6,0,0,0,0
CyberOps,Organic Search,/faculty/mansi-thakar/,5,,4,,0,,0,
CyberOps,Direct,/cybersecurity-jobs-report/,5,-5,5,-5,0,0,0,0
LEPSL,Direct,/police-promotion/,5,-2,5,-2,0,0,0,0
CyberOps,Direct,/vulnerability-and-penetration-testing/,5,0,5,-1,0,0,0,0
MSNP,Organic Search,/social-impact-careers/,4,-30,4,-37,0,0,0,0
MSNP,Organic Social,/public-administration-careers/,4,,4,,0,,0,
CyberEng,Organic Social,/cyber-security-coding/,4,,4,,0,,0,
EML,Direct,/masters-in-engineering-management-vs-mba/,4,-1,4,-1,0,0,0,0
CyberOps,Direct,/masters-cyber-security-engineering/,4,-12,17,-88,0,-2,0,-0.125
Default - (not set),Direct,/usd-online-alumni/,4,-20,4,-18,0,0,0,0
MTS,Organic Search,/faculty/keith-warner/,4,-5,4,-8,0,-1,0,-0.1111111111111111
MSITL,Direct,/resources/free-itl-program-brochure/,4,-10,4,-33,0,-2,0,-0.14285714285714285
Informatics,AI Traffic,/8-technologies-changing-healthcare/,4,-25,5,-29,0,0,0,0
LEPSL,Organic Search,/faculty/duane-voss/,4,,4,,0,,0,
MSITL,Organic Search,/masters-technology-management-vs-mba/,4,-34,4,-42,0,0,0,0
MSAAI,Organic Search,.translate.goog/ai-blogs/,4,1,4,-2,0,0,0,0
MED,Organic Social,/what-is-educational-technology-definition-examples-impact/,4,1,4,-1,0,0,0,0
EML,Direct,/engineering-career-path/,4,,4,,0,,0,
MTS,Referral,/masters-theological-studies/classes/,4,,3,,0,,0,
MSHA,Email,/masters-humanitarian-action/,4,-3,4,-2,0,0,0,0
Data Science,Direct,/coding-salary/,4,-5,5,-7,0,0,0,0
CyberEng,Organic Search,.translate.goog/network-forensics-tools/,4,,4,,0,,0,
MTS,Organic Search,/faculty/patty-jimenez/,4,,4,,0,,0,
MTS,Email,/masters-theological-studies/apply/,4,-1,4,-6,0,-1,0,-0.2
MSLDT,Paid Search,/resources/things-to-know-about-careers-in-instructional-design/,4,1,4,-1,0,0,0,0
MSLDT,Organic Search,/learning-design-technology-careers/,4,-21,4,-22,0,0,0,0
Default - (not set),Direct,/about/online-learning/student-support/,4,,3,,0,,0,
MSNNL,Direct,/masters-health-informatics/,4,,19,,0,,0,
Informatics,Organic Search,/masters-health-informatics/lp/study-healthcare-analytics/,4,-8,4,-29,0,-4,0,-0.3333333333333333
MESH,Direct,/masters-engineering-sustainability-health/lp/dyna/,4,2,4,0,0,0,0,0
Data Science,AI Traffic,/companies-hiring-data-scientists/,4,,3,,0,,0,
LEPSL,Organic Search,/a-career-in-law-enforcement-3-federal-jobs/,4,0,6,1,0,0,0,0
Informatics,Direct,/resources/health-informatics-careers-thank-you/,4,,4,,4,,1,
MSLDT,Referral,/create-employee-training-program/,4,-9,7,-9,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/lp/law-enforcement/,4,1,3,0,0,0,0,0
MSLDT,Organic Search,.translate.goog/training-and-development-specialist/,4,,5,,0,,0,
Default - (not set),Organic Search,/online-leadership-courses/,4,,5,,0,,0,
CyberOps,Direct,/network-administrator-vs-systems-administrator/,4,-2,4,-2,0,0,0,0
CyberOps,Direct,/masters-cyber-security-operations/masters-cyber-operations-leadership-program-outcomes/,4,-1,4,0,0,0,0,0
LEPSL,Organic Search,/ambassador/benjamin-moszkowicz/,4,,4,,0,,0,
MSLDT,Organic Search,/instructional-technologist-career/,4,-20,4,-27,0,-1,0,-0.041666666666666664
Informatics,Direct,/resources/health-informatics-career-guide/,4,1,4,1,0,0,0,0
MSHA,AI Traffic,/how-to-become-diplomat/,4,,6,,0,,0,
MSITL,Direct,/masters-degree-in-information-technology-worth-it/,4,,5,,0,,0,
MED,Direct,/can-you-teach-with-a-bachelors-degree/,4,-18,4,-19,0,0,0,0
MED,Direct,/mba-vs-emba-8-key-differences-comparison-table/,4,,4,,0,,0,
MSNNL,Direct,/nursing-leadership-roles/,4,,4,,0,,0,
MSNNL,Direct,/masters-nursing-leadership/clinical-practicums/,4,,4,,0,,0,
MSAAI,Organic Search,.translate.goog/natural-language-processing-overview/,4,2,4,2,0,0,0,0
MESH,AI Traffic,/high-paying-environmental-jobs/,4,,4,,0,,0,
MSLDT,Direct,/elearning-developer/,4,-6,3,-10,0,0,0,0
MSNP,Organic Search,/nonprofit-fundraising-ideas/,4,,4,,0,,0,
CyberOps,Direct,/cybersecurity-masters-degree-guide/,4,2,5,1,0,0,0,0
Default - (not set),Direct,/forms/mesh-applicant/,4,,3,,0,,0,
MED,AI Traffic,/inclusive-education-strategies/,4,-18,4,-28,0,0,0,0
MSAAI,Direct,/masters-applied-artificial-intelligence/careers/,4,-15,12,-29,0,-2,0,-0.10526315789473684
MSAAI,Paid Social,/resources/free-ms-aai-program-brochure/,4,,4,,0,,0,
MESH,Direct,/masters-in-sustainability-degree-comparison/,4,-1,4,-1,0,0,0,0
MESH,Direct,/mesh-scholarship-awarded/,4,2,4,2,0,0,0,0
Informatics,Direct,/how-to-get-a-job-in-health-informatics/,4,3,4,3,0,0,0,0
Default - (not set),Organic Search,/blue-leadership-podcast/the-art-of-persistence-solving-the-christie-wilson-cold-case-homicide-with-nuno-tavares/,4,-4,5,-3,0,0,0,0
Informatics,Direct,/what-is-medical-informatics/,4,-6,4,-10,0,0,0,0
EML,Direct,/engineering-masters-scholarships/,4,-11,4,-12,0,0,0,0
EML,Organic Search,.translate.goog/senior-engineer-vs-tech-lead-vs-lead-engineer/,4,-29,4,-30,0,0,0,0
Default - (not set),Organic Search,/best-mba-alternatives/,4,,4,,0,,0,
Data Science,AI Traffic,/when-inference-meets-prediction-navigating-the-line-between-statistical-models-and-machine-learning/,4,,4,,0,,0,
MSNP,Direct,/masters-nonprofit-leadership-management/lp/ppc/,4,-31,7,-75,0,-6,0,-0.17142857142857143
MTS,AI Traffic,/what-is-liturgy/,4,,5,,0,,0,
CyberEng,Direct,curity-engineering/scholarships-and-grants/,4,,20,,0,,0,
MSAAI,Referral,/artificial-intelligence-scholarships/,4,2,4,2,0,0,0,0
MSLDT,Paid Search,/masters-learning-design-technology/classes/,4,-1,3,-10,0,0,0,0
LEPSL,Organic Search,/ambassador/primo-diaz/,4,3,4,3,0,0,0,0
Data Science,Direct,/what-is-data-science/,4,-33,4,-36,0,0,0,0
MTS,Organic Search,/resources/7-applications-of-theology-degree-ebook/,4,-2,4,-5,0,-1,0,-0.16666666666666666
CyberOps,Direct,/how-to-start-career-in-cyber-security/,4,-22,5,-36,2,1,0.5,0.46153846153846156
Informatics,Organic Search,/faculty/kathleen-klimpel/,4,,4,,0,,0,
MSNNL,Paid Search,/masters-nursing-leadership/scholarships/,4,,3,,0,,0,
Default - (not set),Paid Search,/about/,4,,4,,0,,0,
MSAAI,Direct,/business-intelligence-analyst-career/,4,-1,4,-1,0,0,0,0
MED,Organic Social,/complete-list-teaching-methods/,4,-28,12,-38,3,3,0.75,0.75
Default - (not set),Referral,/tuition-financial-aid/,4,,2,,0,,0,
Data Science,Direct,/data-science-in-finance/,4,-9,4,-10,0,0,0,0
LEPSL,Organic Search,/ambassador/timothy-simmons/,4,,4,,0,,0,
MSITL,Organic Search,/what-is-site-reliability-engineering/,4,,5,,0,,0,
CyberEng,Email,/masters-cyber-security-engineering/classes/,4,1,4,0,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/lp/ppc/,4,,5,,0,,0,
LEPSL,Organic Search,/law-enforcement-technology/,4,0,3,-1,0,0,0,0
MED,Organic Search,/technology-in-classroom/,4,-13,4,-18,0,0,0,0
MSLDT,Organic Search,/ambassador/cameron-salehi/,4,,18,,0,,0,
MSNNL,Paid Search,/online-ms-nursing-nl/,4,,6,,0,,0,
EML,Direct,/,4,-2,16,-10,0,0,0,0
CyberOps,Organic Search,/black-vs-gray-vs-white-hat-hackers/,4,0,11,-1,0,0,0,0
Data Science,Organic Search,/data-analyst-vs-data-scientist/,4,0,3,-1,0,0,0,0
MSNP,Referral,/grant-writer-career/,4,,3,,0,,0,
MSAAI,Organic Search,/resources/msaai-artificial-intelligence-self-assessment/,4,1,7,4,0,0,0,0
EML,Direct,/how-to-become-vp-engineering/,4,1,4,1,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/lp/dyna/,4,,1,,0,,0,
MSNNL,Organic Search,/advisory-board/de-veyra/,4,,5,,0,,0,
MSNP,Organic Search,/resources/6-nonprofit-careers-ebook/,4,,4,,0,,0,
Data Science,Organic Search,/classes/data-science-with-cloud-computing/,4,,4,,0,,0,
Informatics,Direct,/forms/med-application-evaluation/,4,,5,,0,,0,
MSLDT,Organic Search,/masters-learning-design-technology/classes/,4,-16,11,-22,0,-1,0,-0.05
CyberOps,Paid Search,/masters-cyber-security-operations/apply/,4,-1,6,-6,0,0,0,0
MSITL,Direct,/information-technology-scholarships/,4,-1,4,-1,0,0,0,0
EML,AI Traffic,/masters-engineering-management-leadership/,4,,2,,0,,0,
MED,Direct,/teacher-cover-letter-examples/,4,-1,4,-1,0,0,0,0
Default - (not set),Organic Search,/humanitarian-nonprofit/,4,,5,,0,,0,
MED,Organic Search,/best-podcasts-for-teachers/,4,,5,,0,,0,
Informatics,Organic Search,/faculty/jonathan-mack/,4,-3,6,-4,0,0,0,0
LEPSL,Paid Social,/masters-law-enforcement-leadership/,4,,4,,0,,0,
Informatics,Direct,/masters-health-informatics/careers/,4,-13,6,-11,0,0,0,0
MTS,AI Traffic,/how-to-become-a-catholic-school-teacher/,4,,2,,0,,0,
Data Science,Paid Search,/resources/data-science-self-assessment/,4,0,4,-4,0,0,0,0
MED,AI Traffic,/co-teaching-models/,4,1,7,4,0,0,0,0
EML,Referral,/engineering-manager-skills/,4,3,2,1,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,4,,5,,0,,0,
MSNP,Organic Search,/what-is-organizational-leadership/,4,0,4,-6,0,0,0,0
Default - (not set),Direct,/student-support/one-stop-student-center/,4,3,3,-1,0,0,0,0
LEPSL,Organic Search,/police-community-relations/,4,,2,,0,,0,
MSHA,Referral,/logical-framework-approach/,4,,4,,0,,0,
Default - (not set),Organic Search,/faculty/trevor-maynard-phd-pe/,4,,4,,0,,0,
MED,Organic Search,/faculty/christie-bostic/,4,,4,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/endorsements-testimonials/,4,2,5,3,0,0,0,0
LEPSL,Direct,/faculty/ygnacio-nash-flores/,4,2,4,2,0,0,0,0
Default - (not set),Email,/,4,,4,,0,,0,
MESH,Direct,/sustainability-degree-options/,4,-1,4,-2,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/mesh-combined-degree/,4,-6,7,-22,0,-1,0,-0.1
CyberOps,Organic Search,/cybersecurity-vs-it-degree/,4,-1,15,0,0,-2,0,-0.4
CyberEng,Organic Search,/cybersecurity-bootcamp-vs-degree/,4,-7,4,-7,0,0,0,0
MSAAI,AI Traffic,/aws-azure-gcp-certification/,4,2,3,1,0,0,0,0
Default - (not set),Direct,/forms/msaai-applicant/,4,,6,,0,,0,
MSLDT,Organic Search,/masters-learning-design-technology/lp/study-learning-design-technology/,4,-10,5,-15,0,0,0,0
